symbol,EBITDA,EPSSurpriseDollar,EPSSurprisePercent,beta,cash,companyName,consensusEPS,day200MovingAvg,day30ChangePercent,day50MovingAvg,day5ChangePercent,debt,dividendRate,dividendYield,exDividendDate,float,grossProfit,insiderPercent,institutionPercent,latestEPS,latestEPSDate,marketcap,month1ChangePercent,month3ChangePercent,month6ChangePercent,numberOfEstimates,peRatioHigh,peRatioLow,priceToBook,priceToSales,profitMargin,returnOnAssets,returnOnCapital,returnOnEquity,revenue,revenuePerEmployee,revenuePerShare,sharesOutstanding,shortDate,shortInterest,shortRatio,ttmEPS,week52change,week52high,week52low,year1ChangePercent,year2ChangePercent,year5ChangePercent,ytdChangePercent
BPK,0,,0,-0.0015689999999999999,0,Blackrock Municipal 2018 Term Trust,0,14.91922,0.003546666666666,15.01362,0.0008776595744680001,0,0.11828571600000001,0.78578454,2018-09-13 00:00:00.0,15908028,0,,31,0.21,2017-12-31,239466727,0.0025441225441220003,0.004551217884551001,0.010946797222334001,0,0,0,,39.283085,94.8,2.4,,2.41,0,NaN,0,15908028,2013-01-15,10990,0.32035214,0,1.0048,15.085,14.71,0.010722798536274001,0.013492405472368001,0.06619636507869,0.014346071171068002
BPL,502779000,,-14.4928,1.283836,7922000,Buckeye Partners L.P.,0.6900000000000001,39.3684,0.015986297459320002,35.58722,-0.020907840440165002,4779045000,5.05,14.189379,2018-08-10 00:00:00.0,152393798,524742000,,65.4,3.32,2017-12-31,5458944176,-0.034192672998643,0.030199700695001,-0.014746959668020001,7,0,0,1.16,1.3837796,11.36,4.39,,9.66,1868671000,999289,12,153384214,2018-08-31,3350253,2.54,2.99,-28.6279,59.67,32.03,-0.306052493550909,-0.39445189303968403,-0.19044272023984102,-0.23489185511315303
BPMC,-37260000,,52.6718,1.046808,390652000,Blueprint Medicines Corporation,-1.31,78.2504,0.036484725640654005,69.4406,0.008878241262683,11995000,0,0,0,43268530,0,,88.5,-3.91,2017-12-31,3141922734,-0.018104512412563,0.14178628389154702,-0.24098812553011,4,0,0,5.43,58.6501,,-30.69,,-36.75,8068000,52732,0,43887732,2018-08-31,3274015,9.42,-4.1,14.948601,109,57.44,0.14251516118736002,1.615637559371574,2.793852676205617,-0.10523684539432501
BPMP,19247000,,3.5714,1.0649980000000001,0,BP Midstream Partners LP representing Limited Partner Interests,0.28,19.59878,-0.136966824644549,20.25615,-0.023592493297587003,0,1.09,5.985722,2018-07-31 00:00:00.0,104713700,22009000,,45.7,0.81,2017-12-31,1907516985,-0.087675350701402,-0.10431463592185201,0.08336109656846401,4,0,0,7.83,17.779074,84.66,16.88,,-28.95,27016000,,0,104751070,2018-08-31,836243,7.22,0.789999999999999,0,23,16.8302,0.094469353656044,0.094469353656044,0.094469353656044,-0.06996935648621
BPMX,-7980000,,14.2857,-9.325932,6041000,BioPharmX Corporation. Common,-0.07,0.19719,0.25956444967628,0.18699000000000002,0.05056455571919401,0,0,0,0,178650331,18000,,17.4,-0.2,2018-01-31,40986197,0.336664584634603,-0.09199299052532801,-0.20593692022263402,3,0,0,9.03,487.296,,-258.92,,-836.31,35000,1296,0,191524287,2018-08-31,12072798,3.81,-0.35000000000000003,-28.666698,0.37510000000000004,0.1,-0.24912280701754302,-0.6603174603174601,0.42666666666666603,0.910714285714285
BPOP,0,,21.6495,1.143904,0,Popular Inc.,0.97,44.1889,0.040444575469333006,50.17668,0.025499110496145002,3405223000,1,1.927525,2018-09-12 00:00:00.0,92861240,0,,78.1,1.01,2017-12-31,5308280771,0.0068898592916060005,0.11522405513351301,0.23504989715852803,2,0,0,1.03,2.3031616,12.33,0.64,,5.4,951892000,122288,9,102318442,2018-08-31,4572036,7.84,2.9099999999999993,33.3518,53,32.045,0.343644623090589,0.423268854608751,1.073980499466313,0.478681955120805
BPOPM,0,,0,0.123181,0,Popular Inc. Popular Capital Trust II,0,22.51317,-0.006901049190612,24.13933,-0.027052163364334,0,1.5312000000000001,6.3638253,2018-09-13 00:00:00.0,0,0,,,0,0,0,-0.00180464228671,0.062506899825572,0.108801843317972,0,0,0,,,,,,,0,NaN,NaN,0,2008-12-31,1408,1,0,12.3405,24.999,17.66,0.13630353061185901,0.208233320946861,0.9417655936019621,0.118804054682414
BPOPN,0,,0,0.07898000000000001,0,Popular Inc. Popular Capital Trust I -6.70% Cumulative Monthly Income Trust Preferred Securities,0,24.02154,0.019647655535546,24.98324,0.002376237623762,0,1.67496,6.6177797,2018-09-13 00:00:00.0,12000000,0,,,0,0,303720000,0.014786778503039002,0.033977032718775,0.06968822244105201,0,0,0,,,,,,,0,NaN,0,12000000,2008-12-31,21182,6.4,0,9.2965,25.5202,22.6124,0.108609573200644,0.20779171200061003,0.8977565832883451,0.09820494908164701
BPR,0,,0,0,0,Brookfield Property REIT Inc.,0,,0.005248382765775,,0.019306930693069,0,1.26,6.1194754,2018-08-30 00:00:00.0,0,0,,,0,0,0,0.005248382765775,0.005248382765775,0.005248382765775,0,0,0,,,,,,,0,NaN,NaN,0,2018-08-31,5440437,0.31,0,0,21.16,19.19,0.005248382765775,0.005248382765775,0.005248382765775,0.005248382765775
BPRAP,0,,0,0,0,Brookfield Property REIT Inc. 6.375% Series A Preferred Stock,0,,0.0019421630429410002,,0.0012335526315780001,0,1.59375,6.5451746,2018-09-14 00:00:00.0,0,0,,,0,0,0,0.0019421630429410002,0.0019421630429410002,0.0019421630429410002,0,0,0,,,,,,,0,NaN,NaN,0,0,0,,0,0,25,24.16,0.0019421630429410002,0.0019421630429410002,0.0019421630429410002,0.0019421630429410002
BPRN,0,,0,0.09040000000000001,0,The Bank of Princeton,0,33.34484,-0.042900302114803,33.2318,0.016361886429258,0,0,0,0,6641179,0,,30,1.9100000000000001,2017-12-31,210392551,-0.040581465778316006,-0.04261106074342701,-0.061333333333333004,0,0,0,1.25,4.0436664,22.23,1.05,,8.42,0,0,0,6641179,2018-08-31,199536,29.63,0,0.8917,35.45,30.46,0.037328094302554,0.08865979381443201,0.12141592920353901,-0.06741242272593401
BPT,0,,0,-0.6804709999999999,0,BP Prudhoe Bay Royalty Trust,0,23.84431,0.16666666666666602,29.576,0.037441497659906,0,5.630226,16.93301,2018-07-13 00:00:00.0,21400000,0,,3.5,3.6,2017-12-31,711550000,0.134812286689419,0.23506775228812501,0.546820992105397,0,16.1,1.9,1099.91,8.137443,98.56,8667.32,,13734.22,0,NaN,0,21400000,2018-08-31,1601024,11.04,0,89.1168,34,18.65,0.847386434349719,1.6798955445225352,-0.266248998678144,0.825218202777625
BPTH,-4569000,,0,2.367714,10805000,Bio-Path Holdings Inc.,0,1.7403300000000002,-0.566433566433566,1.37072,-0.42592592592592604,0,0,0,0,1875187,0,,8.3,-0.75,2017-12-31,7031269,-0.5694444444444441,-0.6025641025641021,-0.649717514124293,0,0,0,1.46,186.96922,,-107.03,,-119.39,0,0,0,11340756,2018-08-31,289798,14.72,-0.669999999999999,-84.3038,5.854,0.58,-0.832432432432432,-0.9544117647058821,-0.9243902439024391,-0.7046212482134351
BPY,0,,0,0.838843,0,Brookfield Property Partners L.P.,0,19.63869,0.08653309609290201,19.81733,0.019259259259259,0,1.26,6.104651,2018-08-30 00:00:00.0,371938667,0,,43.1,0.49,2017-12-31,7676814087,0.03502226501384,0.073730537333465,0.09857940482970401,0,0,0,1.01,0.9868374999999999,59.76,0.61,,6.88,0,0,0,371938667,2018-08-31,17442797,4.42,0,-5.7960997,24.96,18.13,-0.056340668333920006,0.001543075086616,0.37662406957820804,-0.02564296234752
BQH,0,,0,-0.118588,0,Blackrock New York Municipal Bond Trust of Beneficial Interest,0,13.16351,-0.010626320578664,12.95478,-0.008500772797527001,0,0.64376473,5.0176516,2018-09-13 00:00:00.0,2800105,0,,7,-0.17,2017-08-31,35925347,-0.009564687082654,-0.002565497939827,3.8972680151e-05,0,0,0,,-140.22093,,-1.79,,-2.98,0,NaN,0,2800105,2013-01-15,7524,1.1012881,0,-7.9222,15.65,12.81,-0.084806939203503,-0.09064491207677401,0.29161507253380003,-0.094904517011985
BR,277800000,,36.2069,0.872389,655300000,Broadridge Financial Solutions Inc.Common Stock,0.58,110.11871,0.038069281362977006,127.85419,-0.013963797561876,0,1.94,1.453619,2018-09-17 00:00:00.0,114820066,441200000,,81.6,3.56,2018-06-30,15524755854,0.00046102467419000003,0.170117721944047,0.244031983534706,3,0,19.4,14.1,3.5637155,10.18,13.11,,40.35,1937600000,193760,17,116325160,2018-08-31,2516301,2.81,3.73,67.2496,138.24,80.3,0.6595766375977551,0.974184424859399,3.6878402776314223,0.48468535817227704
BRAC,0,,0,-0.005109,0,Black Ridge Acquisition Corp.,0,9.731,0.008198650958556,9.828710000000001,0.0036784560674140003,0,0,0,0,4365666,0,,,-0.02,2017-12-31,43001810,0,0.005102040816326,0.016511867905056002,0,0,0,,,,0.24,,6.62,0,0,0,4365666,2018-08-31,11360,0.48,0,0,9.88,9.52,0.028183716075156,0.028183716075156,0.028183716075156,0.028183716075156
BRACR,0,,0,-1.051091,0,Black Ridge Acquisition Corp. Right,0,0.32078,0.23333333333333303,0.38555,0,0,0,0,0,0,0,,,0,0,0,0,0.057142857142857,0.19354838709677402,0,0,0,,,,,,,0,NaN,NaN,0,0,0,,0,0,0.43320000000000003,0.22,0.23333333333333303,0.23333333333333303,0.23333333333333303,0.275862068965517
BRACU,0,,0,-0.15800599999999998,0,Black Ridge Acquisition Corp. Unit,0,10.42222,0.072596153846153,10.7319,0.037674418604651004,0,0,0,0,0,0,,,0,2017-12-31,0,0.037674418604651004,0.077777777777777,0.068486590038314,0,0,0,,,,0.24,,6.62,0,0,NaN,0,0,0,,0,0,11.35,9.97,0.09901477832512301,0.09901477832512301,0.09901477832512301,0.09470068694798801
BRACW,0,,0,-0.863416,0,Black Ridge Acquisition Corp. Warrant,0,0.38766,0.005137368773732,0.46958000000000005,-0.06249999999999901,0,0,0,0,0,0,,,0,0,0,-0.06249999999999901,0.12499999999999901,0.046511627906976,0,0,0,,,,,,,0,NaN,NaN,0,0,0,,0,0,0.52,0.1963,0.329001772002362,0.329001772002362,0.329001772002362,0.6666666666666661
BRC,85561000,,9.0909,1.156573,276181000,Brady Corporation,0.44,38.36612,0.17914438502673802,39.554,-0.0056369785794810005,202323000,0.85,1.9274377,2018-10-09 00:00:00.0,50930159,289932000,,76.9,1.72,2018-07-31,2293384118,0.12932138284250902,0.12669867069995802,0.196850735615401,4,0,0,3.05,1.9559419999999998,8,8.7,,12.61,579363000,91962,11,52004175,2018-08-31,703527,2.83,1.88,22.4608,47.35,35,0.22794365381456103,0.32699425270062904,0.6784270740563131,0.131941806384049
BREW,5433000,,109.0909,0.616078,405000,Craft Brew Alliance Inc.,0.11,19.1495,-0.132992327365728,18.83,-0.023054755043227,25258000,0,0,0,15000702,19384000,,36.5,0.49,2017-12-31,328196070,-0.1171875,-0.162962962962963,-0.08378378378378301,1,0,0,2.5,1.5176009000000001,6.45,6.9,,10.97,56638000,85170,3,19362600,2018-08-31,570807,4.91,0.38,-2.3055,21,16.65,-0.011661807580174,-0.11810613943808501,0.257418397626112,-0.12403100775193801
BRF,0,,0,1.438029,0,VanEck Vectors Brazil Small-Cap,0,21.29091,-0.08942202835332601,18.07039,0.014580801944106,0,1.063,6.3652697,2017-12-18 00:00:00.0,4250000,0,,,0,0,70975000,-0.049516220830961,-0.09189777052746001,-0.30271398747390404,0,0,0,1.33,,,7.18,,17.64,0,NaN,0,4250000,2013-01-15,382304,1.9973356,0,-31.5135,26.12,15.93,-0.291853774164959,0.082363311124361,-0.40060442045266903,-0.306190278354798
BRFS,540102983,,-200,0.895826,2795981681.16,BRF S.A.,-0.18,7.5098,0.001908396946564,5.5202,-0.024163568773234,7338582507.5,0,0,0,811339645,610821798.7,,9.2,-0.41000000000000003,2017-12-31,4259533136,0.067073170731707,0.047904191616766005,-0.25,1,0,0,2.05,0.45798669999999997,-6.63,-4.61,,-21.02,2760182592.12,25502,3,811339645,2018-08-31,24497025,9.3,-0.5700000000000001,-64.9064,15.5,4.65,-0.6359223300970871,-0.6863799283154121,-0.7801912545427141,-0.540682414698162
BRG,-12808000,,54.5455,0.41768299999999997,169647000,Bluerock Residential Growth REIT Inc. Class A,0.11,8.7242,0.041721581982856006,9.42136,0.012315826143978002,0,0.65,6.5789475,2018-09-24 00:00:00.0,23675533,38811000,,34.9,-1.79,2017-12-31,234569122,0.023675076412992,0.125810458186624,0.243815542658592,4,0,0,1.94,1.6488645,-41.26,-4.73,,-43.05,66514000,,3,23741814,2018-08-31,1697945,13.92,0.61,3.3330998,11.8056,7.02,0.039354506148812,-0.129707112970711,0.021949150789217,0.03448997968714
BRG-A,0,,0,-0.11238000000000001,0,Bluerock Residential Growth REIT Inc. 8.250% Series A Cumulative Redeemable Preferred Stock ($0.01 par value per share),0,24.45861,0.008582174517301,25.31759,-0.000583544057576,0,2.0625,8.028416,2018-09-24 00:00:00.0,0,0,,,0,2017-12-31,0,0.011520864340444002,0.035557221691477,0.083929656382906,0,0,0,,,-41.26,-4.73,,-43.05,0,NaN,NaN,0,0,0,,0,5.8361,26.71,24.53,0.060378417646281005,0.140328293813197,0.27433083989761703,0.037812070776440006
BRG-C,0,,0,0.129348,0,Bluerock Residential Growth REIT Inc. 7.625% Series C Cumulative Redeemable Preferred Stock,0,23.61347,0.0226948620788,24.63038,-0.009654878534762,0,1.90625,7.5946217,2018-09-24 00:00:00.0,19498471,0,0.30000000000000004,,0.1,2017-12-31,491075275,0.015791305473941,0.043988952849965006,0.12992824280402201,0,0,0,,3.438063,-41.26,-4.73,,-43.05,0,NaN,0,19564752,0,0,,0,4.5309,26.3813,22.48,0.048266184436379006,0.11701512198161101,0.185589653722798,0.039191169773199
BRG-D,0,,0,0.48764599999999997,0,Bluerock Residential Growth REIT Inc. 7.125% Series D Cumulative Preferred Stock ($0.01 par value per share),0,22.26781,0.057486758912186006,23.31163,0.006327149637709001,0,1.78125,7.3246403,2018-09-24 00:00:00.0,0,0,,,0,2017-12-31,0,0.031931460869639,0.10647726859098001,0.185567613420305,0,0,0,,,-41.26,-4.73,,-43.05,0,NaN,NaN,0,0,0,,0,4.0467,25.92,20.84,0.040880005136216,0.14323725889327102,0.14323725889327102,0.030741778386236002
BRGL,0,,0,0,0,Bernstein Global Research Fund,0,26.79383,0.006802721088435001,26.67882,0,0,0.036750000000000005,0.13795045,2017-12-26 00:00:00.0,0,0,,,0,0,0,-0.016168226369941002,-0.016974169741697,-0.010827429488036,0,0,0,2.16,,,7,,20.92,0,NaN,NaN,0,0,0,,0,0,28.14,24.8925,0.067111029217371,0.067111029217371,0.067111029217371,0.008708822415751001
BRID,0,,0,1.100358,0,Bridgford Foods Corporation,0,14.97386,0.21212121212121202,14.167300000000001,0.014749262536873002,0,0,0,0,9015914,0,,4.5,0.97,2017-10-31,156121510,0.228571428571428,0.23297491039426502,0.14285714285714202,0,0,0,2.54,0.8816206,4.35,7.5600000000000005,,14.2,0,0,0,9076832,2018-08-31,2625,2.98,0,41.4462,21.55,12.0399,0.40764383337425303,0.274593352847456,0.9089900110987791,0.37051792828685204
BRK.A,0,,0,0.898242,0,Berkshire Hathaway Inc.,0,302608.22,0.056764336137704006,312785.7,0.001233828900914,0,0,0,0,585950,0,,7.3,27327,2017-12-31,253971091200,0.036812144212523004,0.151770657672849,0.094624739440647,0,0,0.1,1.51,1.0764405,20.33,6.82,,14.27,60525000000,160544,78129,774680,2018-08-31,822,3.33,11527.61,20.0268,334560,270250,0.19798289848717301,0.5166543301258321,0.891006414101795,0.10848502617081601
BRK.B,0,,22.9075,0.900237,0,Berkshire Hathaway Inc.,2.27,201.1895,0.063167129697324,207.2378,-0.0007787448465410001,0,0,0,0,1304403792,0,,36.5,27327,2017-12-31,284570766824,0.036197805329913006,0.168157232367589,0.094261061502959,2,22,12.3,1.53,1.2064849,20.33,6.82,,14.27,60525000000,160544,46,1304592522,2018-08-31,8850153,2.35,7.68,19.943901,223,180.44,0.19510190664036803,0.512900540990428,0.888407930049346,0.10602372984484301
BRKL,0,,0,0.7850079999999999,0,Brookline Bancorp Inc.,0.26,17.05581,-0.019774011299434003,18.04215,-0.011396011396011001,0,0.4,2.3054755,2018-08-09 00:00:00.0,77081262,0,,72.4,0.68,2017-12-31,1395221434,-0.038781163434903,-0.08654883936421601,0.07326005060096301,1,0,14,1.62,4.6107235,20.78,0.87,,7.29,126288000,165082,2,80416221,2018-08-31,2967800,10.65,0.929999999999999,19.5108,19.35,14.45,0.187112135912365,0.525932049850045,1.132864553880953,0.12742868282539402
BRKR,176400000,,0,1.3420800000000002,868400000,Bruker Corporation,0.25,32.02529,-0.015711385657339,33.56147,-0.045558739255014004,896100000,0.16,0.48033625,2018-08-31 00:00:00.0,57972167,453200000,,59.6,0.49,2017-12-31,5207045182,-0.053967316289029,0.135433994164326,0.12015334431852501,9,82.3,22.1,6.62,2.7980092,5.01,4.88,,11.85,966100000,155823,6,156320780,2018-08-31,2421203,3.37,1.29,14.014199,36.53,28.1252,0.13357926547058302,0.510541137417976,0.6881122637732421,-0.031387578730655
BRKS,52974000,,37.931,1.026138,319647000,Brooks Automation Inc.,0.29,29.2509,0.15401386574363501,32.61154,-0.032312925170068,197269000,0.4,1.1716461,2018-09-06 00:00:00.0,64822760,149580000,,89.1,0.9,2017-09-30,2411627546,0.131505160379422,0.05903811792733701,0.18023265863481502,3,0,0,3.39,3.0142584,15.06,13.33,,18.79,371208000,223619,5,70639354,2018-08-31,3166445,3.38,1.4100000000000001,18.6646,39.75,21.75,0.20861536718683601,1.622260797431505,3.218668907396881,0.39975973661228603
BRN,0,,0,1.5941679999999998,0,Barnwell Industries Inc.,0,1.97491,-0.025641025641025002,1.92997,-0.004975124378109001,0,0,0,0,6362033,0,23.1,19.9,0.15,2017-09-30,15726604,-0.030612244897959003,0.10465116279069701,-0.015544041450777,0,0,0,0.99,2.3177,11.53,-0.18,,-0.36,0,0,0,8277160,2018-08-31,21670,1.04,0,2.7027,2.95,1.63,0,0.18646184588485,-0.44117647058823506,-0.08212560386473401
BRO,302936000,,-3.7037,0.6893100000000001,1174076000,Brown & Brown Inc.,0.27,27.39351,0.014193984454207002,29.95351,-0.002327127659574,1956841000,0.30000000000000004,0.99966675,2018-08-07 00:00:00.0,276669591,0,,71.4,1.4100000000000001,2017-12-31,8381018202,-0.00891677675033,0.074141152384156,0.18216626749023002,8,0,16.7,2.99,4.401981,22,7.54,,15.65,949946000,111877,3,279274182,2018-08-31,3873587,4.8100000000000005,1.08,27.9958,31.55,23.6487,0.272980241446302,0.653616632044126,0.989828732835158,0.18462552648926903
BRPA,0,,0,-0.041478,0,Big Rock Partners Acquisition Corp.,0,9.83865,0.013197969543147002,9.9368,0.0070635721493440004,0,0,0,0,2622584,0,,47.8,-0.06,2017-12-31,26173388,0.0030150753768840004,0.0070635721493440004,0.016293279022403,0,0,0,,,,-0.41000000000000003,,-5.74,0,0,0,2622584,2018-08-31,6952,25.28,0,0,10.93,9.5822,0.039583333333333005,0.039583333333333005,0.039583333333333005,0.029927760577915002
BRPAR,0,,0,0.5030100000000001,0,Big Rock Partners Acquisition Corp. Right,0,0.42636,-0.079189686924493,0.43202,0.11111111111111101,0,0,0,0,0,0,,,0,0,0,0.11111111111111101,0.24999999999999903,0.19047619047619002,0,0,0,,,,,,,0,NaN,NaN,0,0,0,,0,0,0.7384000000000001,0.29,0.6129032258064511,0.6129032258064511,0.6129032258064511,-0.264597734961023
BRPAU,0,,0,0.458296,0,Big Rock Partners Acquisition Corp. Unit,0,10.4834,0.019047619047618,10.61053,0.01661741931193,0,0,0,0,0,0,,,0,2017-12-31,0,0,0.021479713603818,0.033816425120772,0,0,0,,,,-0.41000000000000003,,-5.74,0,0,NaN,0,0,0,,0,0,11,9.99,0.068931068931068,0.068931068931068,0.068931068931068,0.047992164544563
BRPAW,0,,0,-0.09325699999999999,0,Big Rock Partners Acquisition Corp. Warrant,0,0.42539000000000005,0.12499999999999901,0.46058000000000004,0,0,0,0,0,0,0,,,0,0,0,0,0.12499999999999901,0,0,0,0,,,,,,,0,NaN,NaN,0,0,0,,0,0,0.5498000000000001,0.30000000000000004,0.278409090909091,0.278409090909091,0.278409090909091,0.097560975609756
BRQS,-11129000,,0,-0.24581599999999998,15978000,Borqs Technologies Inc.,0,6.6441300000000005,0.022222222222222,4.60368,0.010989010989010001,14418000,0,0,0,30206110,8949000,3.5,53.3,-0.78,2017-12-31,143995410,0.022222222222222,-0.159049360146252,-0.502702702702702,1,0,0,2.65,0.67576826,-3.76,-15.98,,-51.45,44864000,88141,1,31303350,2018-08-31,46337,18.53,0.11000000000000001,-22.6891,10,4,-0.2,-0.5490196078431371,-0.536290322580645,-0.206896551724137
BRS,48739000,,65.2632,2.90518,215191000,Bristow Group Inc.,-0.9500000000000001,14.03365,0.08480565371024701,12.0548,0.08961845607808301,2508007000,0,0,0,35060668,147695000,,89.5,-5.53,2018-03-31,439197577,0.10332434860736701,-0.122230164403145,-0.080149812734082,2,0,0,0.39,0.29650408,-11.62,-5.57,,-14.42,734411000,180979,21,35765275,2018-08-31,4744145,6.65,-2.599999999999999,31.477499,18.91,8.22,0.24796747967479602,-0.010100521551272001,-0.8167355649409761,-0.12845990063875
BRSS,28200000,,16.8675,0.277547,91400000,Global Brass and Copper Holdings Inc.,0.8300000000000001,32.78109,-0.002770083102493,35.40169,-0.012345679012345002,313400000,0.36,1,2018-08-10 00:00:00.0,21463919,43800000,,88.3,2.3,2017-12-31,798259572,-0.036144578313253004,0.105369331527896,0.09246502594604401,1,0,0,4.65,0.47599185,3.15,8.02,,36.06,378600000,196573,17,22173877,2018-08-31,228255,1.97,3.05,12.2024,39.05,27.5,0.136073163111704,0.303346704705081,1.175450046228313,0.072018819885949
BRT,54867000,,47.0588,0.454966,26070000,BRT Apartments Corp. (MD),0.17,11.87643,-0.071795670456315,12.66581,0.016128482285948,734844000,0.8,6.7114096,2018-09-24 00:00:00.0,12979905,29748000,,26.3,0.98,2017-09-30,186843640,-0.07107955829521201,-0.067511538762418,0.07878184533236701,2,0,0,0.9500000000000001,1.5895694,53.14,3.01,,17.71,56736000,4728000,4,15674802,2018-08-31,168841,4.87,0.73,24.4938,14.2,9.58,0.257238084188543,0.590669495709729,0.7980511056807551,0.07671601615074
BRX,446402000,,2,0.43488000000000004,143762000,Brixmor Property Group Inc.,0.5,16.19592,-0.00810654313839,17.7654,-0.041410184667039,0,1.1,6.4214826,2018-10-04 00:00:00.0,298841083,480348000,,94.3,0.98,2017-12-31,5184007602,-0.056198347107438006,-0.036351976237891,0.190368645981724,7,0,0,1.8599999999999999,5.4107656,29.59,3.21,,10.09,634556000,1367578,2,302627414,2018-08-31,5876941,3.29,2.06,-2.2892,19.3,13.74,-0.033759201286064,-0.340161550639615,0.034301619983214,-0.039577481371839
BRY,0,,0,0,0,Berry Petroleum Corporation,0,10.99582,0.30362461800317203,14.45422,0.031211750305997002,0,0.48,2.8486648,2018-09-13 00:00:00.0,81336762,0,,,-1.04,0,1370524440,0.07737950613179201,0.44231592282539806,0.8830181931965491,0,0,0,,10.211131,-69.41,-3.2800000000000002,,-10.48,0,NaN,0,81336762,2018-08-31,424473,0.71,0,78.391,17,3,2.389455474423189,16950.710261569417,16950.710261569417,0.760747351041819
BRZU,0,,0,4.227801,0,Direxion Daily Brazil Bull 3X Shares,0,35.43996,-0.15002459419576902,20.0246,0.019469026548672,0,1.1855,6.8605323,2017-12-19 00:00:00.0,1400000,0,,,0,0,24192000,-0.039466370205669,-0.06035889070146801,-0.6572788575961921,0,0,0,1.67,,,4.8,,14.1,0,NaN,0,1400000,0,0,,0,-64.9711,65.25,14.27,-0.624819248856871,-0.47834119746053605,-0.9323591961548081,-0.6081632653061221
BSA,0,,0,-0.339345,0,BrightSphere Investment Group plc 5.125% Notes due 2031,0,23.46796,-0.005247048535198,23.1386,-0.011299435028248001,0,1.28124,5.631824,2018-01-11 00:00:00.0,0,0,,,0,0,0,-0.010869565217391,-0.033149171270718,-0.045781515424784,0,0,0,,,,,,,0,NaN,NaN,0,0,0,,0,-6.4276004,25.0865,22.01,-0.065024946367365,-0.018630914635987,-0.022518593629828002,-0.069689460297208
BSAC,0,,-7.4074,0.769372,0,Banco Santander - Chile ADS,0.54,31.6316,0.046707752189426,31.3914,0.021525799303577002,0,1.479013,4.5832443,2018-04-18 00:00:00.0,471115316,0,,14.4,1.94,2017-12-31,15202891247,0.032970550576184005,0.022820919175911003,0.039368455634394006,2,18.8,9.3,3.58,3.7071921999999997,23.21,1.58,,19.45,723832200,65399,2,471115316,2018-08-31,1535318,4.88,1.9500000000000002,10.5161,35.09,26.41,0.134940843802315,0.682385264661568,0.49464576848969904,0.040974457899728006
BSBR,0,,-8.6957,1.520581,0,Banco Santander Brasil SA American Depositary Shares each representing one unit,0.23,9.65256,-0.046052631578947005,8.8192,0.006944444444444001,0,0.402706,4.6288047,2018-07-05 00:00:00.0,7476411796,0,,0.6000000000000001,0.34,2017-12-31,65044782625,0.028368794326240003,0.136348793772286,-0.221775960927786,2,0,9.1,3.18,3.5672505,16.09,1.43,,10.76,5950039817.835,123939,1,7476411796,2018-08-31,7538599,5.45,0.73,5.4379,12.11,7.2,0.08038297713810201,0.49269096149886704,1.260797255859882,-0.05310244996136201
BSCI,0,,0,0.061052999999999996,0,Invesco BulletShares 2018 Corporate Bond,0,20.96683,0.00239817245988,21.09707,0.0014489047984310001,0,0.34819000000000006,1.6462884,2018-09-24 00:00:00.0,33000000,0,,,0,0,697950000,0.00148209880343,0.006294694471802,0.011845529699938,0,0,0,,,,,,,0,NaN,0,33000000,2013-01-15,26412,1.6884229,0,1.6482999,21.21,21.08,0.016001421921611,0.024446242001811003,0.10232034523735001,0.014923940688132001
BSCJ,0,,0,0.036781999999999995,0,Invesco BulletShares 2019 Corporate Bond,0,20.90112,0.0026588534110850003,21.04582,-0.000947867298578,0,0.34303,1.6272769999999999,2018-08-20 00:00:00.0,55800000,0,,,0,0,1176264000,4.743855521e-06,0.008207227717089,0.013753967490622,0,0,0,,,,,,,0,NaN,0,55800000,2013-01-15,28151,0.76797795,0,0.9234,21.29,20.92,0.008520756486252001,0.019135378694849003,0.12439259863771301,0.011278538155615001
BSCK,0,,0,0.008272,0,Invesco BulletShares 2020 Corporate Bond,0,20.90889,0.0020030545392250004,21.0117,0.001131383044466,0,0.40078,1.903039,2018-09-24 00:00:00.0,60600000,0,,,0,0,1276236000,0.0006557003164460001,0.007462686567164,0.014827272157784002,0,0,0,,,,,,,0,NaN,0,60600000,2013-01-15,5524,0.41177785,0,0.1283,21.53,20.97,0.000579633025779,0.012719097881753,0.156113788825331,0.004473867462868
BSCL,0,,0,0.067259,0,Invesco BulletShares 2021 Corporate Bond,0,20.61589,0.0007387842412000001,20.69918,0.00047308256739000005,0,0.45199000000000006,2.1808927,2018-09-24 00:00:00.0,48300000,0,,,0,0,1001017500,-0.001209632724661,0.006673920223824001,0.013338418360860001,0,0,0,,,,,,,0,NaN,0,48300000,0,0,,0,-0.2654,21.799,20.64,-0.004285535836111,0.0075303474460500005,0.16466608222626802,-0.0015031653192780002
BSCM,0,,0,0.07914,0,Invesco BulletShares 2022 Corporate Bond,0,20.54744,-0.001182491373628,20.62076,-0.000329828101354,0,0.47933000000000003,2.3257158,2018-09-24 00:00:00.0,40500000,0,,,0,0,834705000,-0.0039436292988450005,0.006563910215085,0.011806868111637002,0,0,0,,,,,,,0,NaN,0,40500000,0,0,,0,-1.0588,21.72,20.53,-0.011970450198229001,0.0028904265568880003,0.19141900836479,-0.005999691334207
