symbol,EBITDA,EPSSurpriseDollar,EPSSurprisePercent,beta,cash,companyName,consensusEPS,day200MovingAvg,day30ChangePercent,day50MovingAvg,day5ChangePercent,debt,dividendRate,dividendYield,exDividendDate,float,grossProfit,insiderPercent,institutionPercent,latestEPS,latestEPSDate,marketcap,month1ChangePercent,month3ChangePercent,month6ChangePercent,numberOfEstimates,peRatioHigh,peRatioLow,priceToBook,priceToSales,profitMargin,returnOnAssets,returnOnCapital,returnOnEquity,revenue,revenuePerEmployee,revenuePerShare,sharesOutstanding,shortDate,shortInterest,shortRatio,ttmEPS,week52change,week52high,week52low,year1ChangePercent,year2ChangePercent,year5ChangePercent,ytdChangePercent
AMP,0,,6.6282,1.834963,0,Ameriprise Financial Inc.,3.47,151.92389,-0.081965555,146.37868,0.016886017,16085000000,3.6,2.6803663,00:00.0,143831526,0,,95.8,9.46,2017-12-31,19422945437,-0.043459868,-0.108600009,-0.150331428,3,23.5,8.7,3.32,1.5705035,13.28,1.09,,25.62,9164000000,704923,63,144612802,2018-04-13,1931947,2.037416,13.29,7.0484,183.9,118.84,0.070484097,0.522761492,0.978391038,-0.199938049
AMPE,0,,0,0.088246,0,Ampio Pharmaceuticals Inc.,0,1.87855,-0.135048232,2.8452,-0.028880866,0,0,0,0,82343316,0,,15.7,-0.78,2017-12-31,228243589,-0.250696379,-0.103333333,1.423423423,0,0,0,21.55,,,-336.7,,390.04,0,0,0,84848918,2018-04-13,10161319,8.519079,0,186.2007,4.9499,0.3801,1.862006596,-0.324120603,-0.456565657,-0.227011494
AMPH,14893000,,0,1.386599,230225000,Amphastar Pharmaceuticals Inc.,0.09,18.1209,0.04006497,19.0404,0.012651555,131167000,0,0,0,45676456,70216000,,44.6,0.09,2017-12-31,895241709,0.017478814,0.076190476,0.078607524,4,0,0,2.65,4.8201575,1.99,0.96,,1.26,179773000,109351,4,46602900,2018-04-13,1446360,7.7715745,0.31,28.581,20.45,13.15,0.285809906,0.621097046,1.195428571,0.002086594
AMR,-1636928,,0,1.758368,2418193,Alta Mesa Resources Inc.,0.08,9.39765,-0.093862816,7.7,0.01894452,0,0,0,0,382675128,0,,5.5,0.01,2017-12-31,2882289184,0.074179743,-0.204016913,-0.249252243,2,0,0,584.88,,,0.36,,75.39,0,0,0,382774128,2018-04-13,12455306,7.702882,0,-24.4734,10.79,6.79,-0.244734203,-0.235532995,-0.235532995,-0.242454728
AMRB,0,,-4.3478,0.286578,0,American River Bankshares,0.23,14.70393,0.020656616,15.40529,-0.005992245,46500000,0.2,1.2894907,00:00.0,4901951,0,16.2,60,0.5,2017-12-31,91274101,0.00302654,0.040813861,0.040723071,2,30.3,13.8,1.28,4.185488,15.32,0.5,,4.34,15719000,176618,3,5884855,2018-04-13,1538,0.38135383,0.78,5.4951,16.485,12.21,0.054951333,0.505664444,0.951237923,0.007149397
AMRC,35751000,,300,0.735208,56690000,Ameresco Inc. Class A,0.04,8.855,-0.021097046,11.472,0.026548673,397299000,0,0,0,39624597,76775000,,25.6,0.83,2017-12-31,551766180,-0.049180328,0.440993789,0.333333333,2,214.2,0,1.57,0.7135364,5.64,4.62,,13.21,371409000,354060,8,47566050,2018-04-13,268015,1.2293533,0.95,68.115906,13.2,5.25,0.68115942,1.510822511,0.546666667,0.333333333
AMRH,-5330306,,0,-0.372398,3946561,Ameri Holdings Inc.,-0.08,4.14929,-0.167701863,1.64876,0.175438596,20721920,0,0,0,13513950,8197579,41.6,17.4,-0.75,2017-12-31,26951337,-0.082191781,-0.302083333,-0.796969697,1,0,0,1.43,0.76561993,-23.03,-24.35,,-71.79,37139114,140678,2,20112938,2018-04-13,140879,2.931681,-0.09,-79.4163,13.5,1.1,-0.794162826,-0.808571429,4.07287526,-0.566343042
AMRHW,0,,0,1.89576,0,Ameri Holdings Inc. Warrant,0,,-0.714285714,0.47544,-0.130434783,0,0,0,0,0,0,,,0,0,0,-0.599919984,-0.636199595,-0.692307692,0,0,0,,,,,,,0,NaN,NaN,0,0,0,,0,0,7.578,0.179421,-0.692307692,-0.692307692,-0.692307692,-0.733333333
AMRK,12837000,,-69.5652,0.026,33427000,A-Mark Precious Metals Inc.,0.23,14.30342,0.126641254,12.35305,-0.014814815,446691000,0.32,2.406015,00:00.0,5708783,22301000,,19.1,1,2017-06-30,93518285,0.108333333,0.104385156,-0.138835291,1,0,0,1.36,0.018233687,0.02,0.47,,3.63,5171293000,40718843,735,7031450,2018-04-13,33771,2.839092,0.79,-20.0032,18.8342,10.39,-0.200033683,-0.364830725,0.061664338,-0.084331045
AMRN,-19198000,,0,0.722097,164550000,Amarin Corporation plc,-0.08,3.44843,0.009836066,3.1498,0.065743945,252368000,0,0,0,291467689,69279000,,37.6,-0.25,2017-12-31,904239151,0.058419244,-0.114942529,-0.127478754,3,0,0,49030.81,4.7957654,-37.05,-33.94,,138.56,92601000,384237,0,293584140,2018-04-13,7565880,3.5879374,-0.25,6.5744,4.6,2.6632,0.065743945,0.889570552,-0.549048316,-0.273584906
AMRS,-33317000,,0,0.133654,26727000,Amyris Inc.,-0.47,4.34845,-0.115555556,6.3596,-0.116863905,552452000,0,0,0,0,15172000,,20.4,-1.81,2017-12-31,296677389,-0.123348018,0.230927835,0.771513353,2,0,0,284.51,2.449216,-23.46,-62.32,,45.43,62856000,151826,1,49694705,2018-04-13,2789633,2.8776429,-4.82,18.6289,7.3,1.86,0.186289121,-0.510455105,-0.862283737,0.485074627
AMRWW,0,,0,7.880986,0,Alta Mesa Resources Inc. Warrant,0,1.6987,-0.044510386,1.60166,0.025477707,0,0,0,0,0,0,,,0,0,0,0.110344828,-0.296943231,-0.074712644,0,0,0,,,,,,,0,NaN,NaN,0,0,0,,0,7.3333,2.85,1.03,0.073333333,-0.08,-0.08,-0.001302649
AMRX,0,,0,1.138915,0,Amneal Pharmaceuticals Inc. Class A,0.16,19.12873,-0.237823834,19.3734,-0.271782178,0,0,0,0,73871596,0,,,0,0,1086651177,-0.209139785,-0.255189873,-0.180501393,5,0,0,,,,,,,0,NaN,0,73871596,2018-04-13,8917363,11.866322,0.63,9.368,25.7,13.25,0.093680297,-0.515959197,-0.089164087,-0.164204545
AMS,0,,0,0.810449,0,American Shared Hospital Services,0,2.79323,-0.038387568,2.49823,0.041666667,0,0,0,0,3933692,0,,13.8,0.33,2017-12-31,14275385,0.063829787,0,-0.166666667,0,0,0,0.6,0.97496146,16.61,3.02,,7.95,0,0,0,5710154,2018-04-13,27442,2.301795,0,-41.8605,4.5,2.2499,-0.418604651,0.184834123,0.524390244,-0.019607843
AMSC,-17110000,,8.4906,1.154758,89910000,American Superconductor Corporation,-1.06,4.50715,0.147005445,5.7944,0.027642276,0,0,0,0,19330607,802000,,27.2,-1.98,2017-03-31,132320380,0.065767285,0.401330377,0.689839572,3,0,0,2.26,3.7070029,-76.73,-30.29,,-51.81,34905000,98602,2,20936769,2018-04-13,3259093,19.07799,-2.3,55.664997,6.6,2.89,0.556650246,-0.431143114,-0.740983607,0.658792651
AMSF,0,,17.8082,0.836519,0,AMERISAFE Inc.,0.73,58.5958,0.083410565,55.91331,0.001713796,0,0.88,1.5055603,00:00.0,18777770,0,,,2.4,2017-12-31,1125800482,0.124038462,0.024057018,-0.115633393,2,25.1,0,2.59,3.00692,12.92,3.02,,10.26,182729000,417189,9,19260915,2018-04-13,1069863,9.418471,3.24,5.8971,67.8185,51.2,0.058970814,0.114917578,1.165544684,-0.018753641
AMSWA,14121000,,125,0.727632,250002000,American Software Inc. Class A Common Stock,0.04,11.77604,0.066559743,12.9452,0.045597484,0,0.44,3.3082707,00:00.0,29554550,43571000,,75,0.49,2017-04-30,404407155,0.016042781,0.168717047,0.127042234,1,0,0,3.59,4.8415523,12.94,13.11,,19,79489000,180657,3,30406553,2018-04-13,182641,2.531477,0.53,28.7967,13.69,9,0.287960954,0.606571239,0.955537258,0.136586992
AMT,1985961000,,2.9762,0.804519,1571535000,American Tower Corporation (REIT),1.68,139.9025,-0.046577218,140.14545,0.003956914,38510735000,3,2.1896212,00:00.0,439037670,2306258000,,90.6,2.67,2017-12-31,60511825502,-0.038121314,0.031155171,-0.093641199,5,82.8,46.5,9.63,8.986067,17.41,3.18,,15.96,3343200000,703535,8,441659919,2018-04-13,6112741,2.2975168,6.73,8.4705,155.28,125.24,0.084705346,0.337683906,0.796218777,-0.02408135
AMTD,0,,56.8627,1.334855,0,TD Ameritrade Holding Corporation,0.51,51.59584,0.058753668,59.12888,0.033220898,0,0.84,1.3856813,00:00.0,511977746,0,,96.7,1.64,2017-09-30,34393928845,0.046372134,0.119544942,0.255683407,7,31.9,16.6,4.57,7.4241147,23.3,2.64,,14.26,3097000000,297445,5,567369331,2018-04-13,5602366,2.2807639,2.13,57.9777,63.0099,36.12,0.579777184,1.204323558,2.188965401,0.18134711
AMTX,-9283000,,0,-0.703037,2647000,Aemetis Inc,-0.44,0.98693,-0.113300493,1.54723,-0.02173913,390004000,0,0,0,11162461,3073000,,3.7,-1.53,2017-12-31,36401202,0.323529412,2.214859796,1.246069379,1,0,0,141.51,0.29503047,-19.34,-33.1,,44.82,111273000,794807,6,20222890,2018-04-13,348149,0.13400535,-0.73,52.5424,3.12,0.4515,0.525423729,-0.243697479,-0.685314685,2.103448276
AMU,0,,0,0.557827,0,ETRACS Alerian MLP Index ETN,0,16.99328,0.109090909,15.8658,0.012915129,0,1.2109,7.352155,00:00.0,18930000,0,,,0,0,311777100,0.092175066,-0.044663573,-0.029658171,0,0,0,,,,,,,0,NaN,0,18930000,2013-01-15,6073,0.09355023,0,-12.0839,20.5,14.59,-0.120840406,0.008190399,-0.256409909,-0.066326531
AMUB,0,,0,0,0,ETRACS Alerian MLP Index ETN Series B due July 18 2042,0,17.05706,-0.057537399,16.47152,0,0,1.2109,7.392552,00:00.0,400000,0,,,0,0,6552000,0,-0.053179191,-0.020534102,0,0,0,,,,,,,0,NaN,0,400000,0,0,,0,-14.0311,19,16.38,-0.140310916,0.133211111,-0.11901855,-0.053179191
AMWD,105751000,,-10.219,1.758376,679120000,American Woodmark Corporation,1.37,105.78275,-0.125383828,100.204,0.022129187,52576000,0,0,0,15179604,173400000,,76.5,4.34,2017-04-30,1495659549,-0.097676874,-0.289101498,-0.058920705,1,0,0,2.63,1.7516037,5.21,5.42,,13.06,810333000,139520,46,17503330,2018-04-13,930482,3.2436347,4.35,-8.2662,148.44,78.75,-0.082662373,0.14268521,1.430318544,-0.354607251
AMX,12843629563,,-42,0.508284,8211576418,America Movil S.A.B. de C.V.n Depository Receipt Series L,0.5,18.12522,-0.091099476,18.9282,-0.03875969,1.0579E+11,0.312858,1.8021774,00:00.0,3303160608,20801277795,,7.9,0.45,2017-12-31,57342868155,-0.108371854,-0.005727377,-0.001725129,1,137,10.2,5.73,1.0478116,-0.88,2.35,,15.08,40642085021,211842,12,3303160608,2018-04-13,14620238,6.401298,0.36,16.0065,19.91,14.96,0.160063349,0.417709941,-0.056306331,-0.006864989
AMZA,0,,0,0,0,InfraCap MLP,0,7.7642,0.102831595,7.23051,0.016483516,0,1.9714285,26.640926,00:00.0,81550004,0,,,0,0,603470030,0.083455344,-0.061961262,-0.03902344,0,0,0,1.65,,,4.63,,12.6,0,NaN,0,81550004,0,0,,0,-13.2927,10.57,6.55,-0.132931045,0.122743135,-0.438517687,-0.085765116
AMZN,12605000000,,168.0328,1.608856,76747000000,Amazon.com Inc.,1.22,1223.2235,0.063685248,1514.0455,0.014467917,0,0,0,0,402754586,52657000000,,61.5,6.16,2017-12-31,7.7267E+11,0.132503129,0.17911144,0.405612245,14,0,0,24.68,4.018919,1.61,2.68,,12.2,1.42152E+11,251152,293,485226904,2018-04-13,4561186,0.696571,6.35,67.789604,1638.1,927,0.677895558,1.342611254,5.120810271,0.339257029
AN,764900000,,1,1.40487,175000000,AutoNation Inc.,1,49.23595,0.0306056,47.8554,0.007212558,8129400000,0,0,0,90084385,2539200000,,98.8,4.44,2017-12-31,4313264526,0.028373403,-0.098880243,-0.086395998,15,22.6,8.2,1.75,0.19947372,1.95,3.93,,16.27,16395200000,630585,180,90843819,2018-04-13,6030354,7.8555217,3.97,16.5439,62.02,38.2,0.165439372,-0.017993795,0.056990205,-0.095101963
ANAB,-21754000,,0,3.500737,325577000,AnaptysBio Inc.,-0.44,76.22903,-0.175595238,102.0702,-0.057221868,42340000,0,0,0,23487063,0,,,-1.61,2017-12-31,2115170493,0.006129398,-0.154198473,0.351425522,4,0,0,6.93,213.04425,,-15.02,,-34.26,7000000,116667,0,23862483,2018-04-13,2515518,4.2817035,-1.63,239.87729,134,18.1501,2.398773006,4.214117647,4.214117647,-0.118711473
ANAT,0,,0,1.156309,0,American National Insurance Company,0,119.44774,0.039030367,117.93614,-0.018273524,0,3.28,2.7625706,00:00.0,26134988,0,,89.1,18.31,2017-12-31,3198389227,0.007039864,0.024588219,-0.021808891,0,0,0,0.61,0.9363302,17.83,1.82,,9.35,0,0,0,26938341,2018-04-13,34751,0.34720793,0,4.6523,134.03,110.4331,0.0465228,0.071757084,0.400413531,-0.061235914
ANCB,0,,0,0.712129,0,Anchor Bancorp,0,24.88997,0.023879713,24.71592,0.005976096,0,0,0,0,2396630,0,3.5,50,0.97,2017-06-30,62721758,0.02020202,0.018141056,0.014056225,0,0,0,0.96,2.4214752,6.51,0.36,,2.57,0,0,0,2484030,2018-04-13,2948,0.45634675,0,0.3976,25.5,23.7,0.003976143,0.045180785,0.585059636,0.02020202
ANCX,0,,-17.0213,0.842112,0,Access National Corporation,0.47,27.86908,-0.04,28.6884,0.006622517,472538000,0.6,2.1929824,00:00.0,14261223,0,31.3,42.1,0.92,2017-12-31,566261603,-0.036619718,-0.033215548,0.012703207,1,21.5,6.4,1.34,3.9843376,15.48,1.04,,7.98,98771000,238002,5,20696696,2018-04-13,313325,5.450173,1.6,-5.0944,30.99,24.36,-0.050945759,0.50404046,1.607949671,-0.027404029
ANDE,44056000,,-175,1.2005,78331000,The Andersons Inc.,0.08,33.06102,-0.040126247,33.70159,-0.030185759,1479379000,0.66,2.1069434,00:00.0,27341154,242341000,,80.3,1.5,2017-12-31,892044907,-0.04058193,-0.003673606,0.020065909,1,0,0,1.18,0.33808854,1.69,1.81,,5.01,2834329000,1537889,100,28477092,2018-04-13,756668,6.7669606,1.19,-2.9077,38.05,29.6,-0.029076561,0.217947472,-0.068528915,-0.005249235
ANDV,2125000000,,12.069,1.333214,2132000000,Andeavor,0.58,105.20576,0.354905437,109.7412,-0.00743253,22988000000,2.36,1.7157397,00:00.0,145245003,4544000000,,83.8,10.31,2017-12-31,20786897812,0.290579846,0.428420108,0.252408302,10,28.7,5.3,2.15,0.744653,5.76,5.89,,19.04,28337000000,1981608,188,151122485,2018-04-13,5858696,3.172197,5.68,72.239395,144.08,80.46,0.722393495,0.912047218,1.732875569,0.206010853
ANDX,711000000,,-1.6667,1.234911,111000000,Andeavor Logistics LP representing Limited Partner Interests,0.6,45.77646,0.071867155,44.82862,0.059153612,0,4.06,8.962472,00:00.0,216565267,786000000,,,2.1,2017-12-31,9837548407,0.035173032,-0.041005991,0.036919365,8,0,0,2.65,3.3317204,9.83,3.6,,10.13,1959000000,1031053,9,217164424,2018-04-13,1778646,3.6416247,2.64,-5.0578,55.21,40.66,-0.050577199,0.079746295,0.002713746,-0.000873409
ANET,418798000,,15.1515,1.472605,4003508000,Arista Networks Inc.,1.32,226.5193,0.022033898,267.3166,-0.023242673,0,0,0,0,74332971,847559000,,79.3,5.34,2017-12-31,19288840834,-0.000809249,-0.019771662,0.210560717,9,0,0,10.18,10.527878,26.76,20.07,,29.64,1310711000,728173,18,74390994,2018-04-13,2248351,2.0456328,5.44,81.6392,311.67,138.8,0.816392294,2.973184186,3.714363636,0.122321776
ANF,81858000,,0,0.865691,1302637000,Abercrombie & Fitch Company,-0.72,17.49092,0.101738025,24.68395,0.004250386,624892000,0.8,3.0781069,00:00.0,65772844,1386447000,,,0.09,2018-01-31,1763994839,-0.050073099,0.302006362,1.261848816,11,331.3,10.9,1.38,0.60475266,2.92,0.29,,0.53,2299532000,60514,34,67872060,2018-04-13,14256339,5.1806135,-0.24,116.3756,29.1962,8.81,1.16375973,0.126473648,-0.415839537,0.440080676
ANFI,0,,0,-0.154779,0,Amira Nature Foods Ltd,0,4.84165,-0.248826291,4.0362,-0.142091153,0,0,0,0,33266624,0,,28.2,0.84,2017-03-31,106453197,-0.23627685,-0.201995012,-0.436619718,1,0,0,0.38,0.48094833,5.03,4.82,,10.37,0,0,0,33266624,2018-04-13,2060655,27.789608,0,-38.1044,7.05,3.1801,-0.381044487,-0.524517088,-0.59339263,-0.230769231
ANGI,-110478000,,0,1.294457,370895000,ANGI Homeservices Inc.,-0.01,12.68648,0.039940828,14.0929,0.046909903,470350000,0,0,0,475050786,515916000,1.1,16.8,-0.4,2017-12-31,6755819441,0.068389058,0.053183521,0.197614991,1,0,0,6.62,9.910577,-16.06,-11.7,,-17.99,550812000,141234,1,480499249,2018-04-13,19898286,32.45621,-0.37,29.585299,15.77,10.24,0.295852535,0.583333333,-0.395008606,0.23117338
ANGL,0,,0,0.352761,0,VanEck Vectors Fallen Angel High Yield Bond,0,29.04187,0.010241761,28.96529,0.003807546,0,1.5156,5.226207,00:00.0,41400000,0,,,0,0,1200600000,0.000773011,0.002901498,-0.001174481,0,0,0,,,,,,,0,NaN,0,41400000,2013-01-15,4997,0.69917446,0,4.2835,30.39,28.76,0.042835361,0.217801742,0.381722198,-0.013947542
ANGO,8784000,,-25,1.003329,149290000,AngioDynamics Inc.,0.16,17.26333,0.166465621,18.224,0.002592017,285440000,0,0,0,33206935,126295000,,99.8,0.15,2017-05-31,711799146,0.019504481,0.179268293,0.14100295,3,0,0,1.32,2.0705636,-0.28,0.17,,0.23,259031000,207225,7,36804506,2018-04-13,1918995,5.3597674,0.69,23.1847,20.71,14.965,0.231847134,0.558420629,0.861405197,0.153937947
ANH,0,,0,0.030769,0,Anworth Mortgage Asset Corporation,0,5.17267,0,4.71872,0.010615711,0,0.6,12.605042,00:00.0,95195234,0,,59.5,0.47,2017-12-31,467480200,-0.008333333,0.038054738,-0.074380165,0,0,0,0.82,2.6322255,19.69,0.48,,4.7,0,0,0,98210126,2018-04-13,1438001,1.7609807,0,-10.2016,6.35,4.55,-0.102022336,0.253357207,0.349282839,-0.085652817
ANH-A,0,,0,0.057447,0,Anworth Mortgage Asset Corporation Series A Preferred Stock,0,25.35884,0.028319177,25.82405,-0.000122637,0,2.156252,8.264668,00:00.0,1919378,0,,,0,2017-12-31,50076572,-0.001931868,0.028712473,0.046253298,0,0,0,,0.27728584,19.69,0.48,,4.7,0,0,0,1919378,0,0,,0,7.5176,28.19,25.35,0.075175762,0.196794481,0.541679716,0.028315124
ANH-B,0,,0,0.059576,0,Anworth Mortgage Asset Corporation Preferred Stock Series B 6.25%,0,26.76688,0.036356073,25.05474,0.014371257,0,1.5625,6.1491537,00:00.0,1053640,0,,,0,2017-12-31,26772992,-0.011284047,0.032213511,-0.046868846,0,0,0,,0.14734478,19.69,0.48,,4.7,0,0,0,1053640,0,0,,0,-6.8699,30.92,24.6,-0.057261793,0.246859543,0.428378697,-0.050047292
ANH-C,0,,0,0.2279,0,Anworth Mortgage Asset Corporation 7.625% Series C Cumulative Redeemable Preferred Stock,0,24.36497,0.021597867,24.80099,0,0,1.906252,7.606752,00:00.0,0,0,,,0,2017-12-31,0,-0.001195695,0.023103523,0.035139389,0,0,0,,,19.69,0.48,,4.7,0,0,NaN,0,0,0,,0,9.0757,25.4899,24.46,0.090755564,0.210938066,0.326782367,0.017396423
ANIK,30205000,,-56,1.755602,295584000,Anika Therapeutics Inc.,0.25,53.7555,-0.253149126,47.876,-0.204329004,0,0,0,0,14158054,48081000,,85.4,2.12,2017-12-31,542031788,-0.20741699,-0.361805556,-0.316601599,2,43.7,0,2.13,5.037024,17.7,7.21,,7.76,60646000,493057,4,14745152,2018-04-13,1167097,11.457742,1.71,-20.3122,69.8069,30.91,-0.203121613,-0.17188556,1.637015782,-0.330540885
ANIP,41856000,,0,2.926738,37226000,ANI Pharmaceuticals Inc.,1.1,58.5064,0.059466019,60.0916,0.029828109,0,0,0,0,10417017,70970000,11.3,56.3,-0.09,2017-12-31,717348046,0.060017346,0.053075995,0.011754967,1,0,0,4.01,4.9947014,-1.59,-0.29,,-0.62,129556000,748879,11,11738636,2018-04-13,684951,8.033485,3.53,27.232998,74.7,42.23,0.272329794,0.345442536,7.856521739,-0.110868616
ANSS,237925000,,12.3711,1.042908,1790117000,ANSYS Inc.,0.97,145.81015,0.066411971,161.8892,0.042774423,0,0,0,0,82161944,467188000,,,2.98,2017-12-31,14071145723,0.085066408,0.125235152,0.105624505,5,46.4,28,5.78,23.476763,46.32,9.05,,11.28,539509000,186038,6,84016872,2018-04-13,1254467,2.9279945,3.83,38.2647,171.92,119.11,0.382646743,0.954259043,1.230093209,0.127431841
ANTH,-26931000,,0,2.752849,37879000,Anthera Pharmaceuticals Inc.,-0.6,1.37741,0.032876712,0.72665,0.028805337,0,0,0,0,22567171,0,,24.4,-3.32,2017-12-31,7938771,0.024456522,-0.7825,-0.791840491,2,0,0,5030.46,,,-192.97,,4110.81,0,0,0,23397497,2018-04-13,1924937,0.9393923,-4.2,-84.107704,2.97,0.3001,-0.841077283,-0.98640625,-0.990618364,-0.810446927
ANTM,0,,12.0083,0.865613,0,Anthem Inc.,4.83,215.07272,0.021235873,228.09186,-0.022165983,52454900000,3,1.3386881,00:00.0,250880328,0,,92.8,14.34,2017-12-31,57190154390,0.005518912,-0.024906439,0.039824682,8,0,0,2.17,0.6497094,4.18,5.31,,13.94,67513500000,1205598,265,255199261,2018-04-13,6554642,4.276949,12.72,26.292398,267.95,174.96,0.262924405,0.671457532,2.231015441,-0.00518891
ANW,59488000,,0,2.134997,217700000,Aegean Marine Petroleum Network Inc.,-0.07,3.94223,0.657894737,2.50201,0,1713431000,0.04,1.2698413,00:00.0,40640422,230464000,,70.3,-0.72,2017-12-31,128017329,0.3125,-0.30478923,-0.174203696,2,46.9,0,0.22,0.032316256,-0.78,-1.63,,-4.68,4309042000,4348176,106,40640422,2018-04-13,2571635,4.532266,-0.28,-68.725,10.8,1.75,-0.687248682,-0.550853379,-0.471254721,-0.289179736
ANY,-8545000,,0,3.337617,14042000,Sphere 3D Corp.,0,2.57772,-0.473684211,1.24087,0.035196687,131174000,0,0,0,13174461,18951000,,,-5.88,2017-12-31,6630101,-0.440465533,-0.774774775,-0.81884058,0,0,0,0.61,0.10650746,-30.48,-27.73,,-155,62855000,161997,5,13260201,2018-04-13,753976,0.61407095,-2.1,-88.6364,7.25,0.441,-0.886363636,-0.982610208,-0.980952381,-0.814814815
AOA,0,,0,0.98112,0,iShares Core Aggressive Allocation,0,52.79136,0.018797014,53.67734,0.006948357,0,0.8716104,1.6255323,00:00.0,16200000,0,,,0,0,868644000,0.009032744,0.027754351,0.019304432,0,0,0,2.13,,,6.53,,18.23,0,NaN,0,16200000,2013-01-15,10489,0.34955177,0,10.5652,56.9366,50.5,0.105651359,0.274957616,0.489403072,-0.00807672
AOBC,89128000,,-81.8182,-0.036138,173092000,American Outdoor Brands Corporation,0.11,13.56085,0.105532787,10.5528,-0.02175884,748499000,0,0,0,47650453,182218000,,81.5,2.26,2017-04-30,584062268,0.028598665,0.000927644,-0.214701601,6,44.5,6.8,1.41,1.3282739,2.87,4.97,,9.08,506634000,229870,9,54129960,2018-04-13,6204775,4.3058515,1.93,-48.692303,24.49,8.32,-0.486923443,-0.533304498,0.230330673,-0.1917603
AOD,0,,0,1.052448,0,Aberdeen Total Dynamic Dividend Fund,0,8.86201,0.029077692,9.03483,0.013422819,0,0.69,7.615894,00:00.0,107593339,0,,37.5,1.95,2017-10-31,974795651,0.025606194,0.017668797,0.032043469,0,0,0,0.91,4.384895,94.32,18.98,,19.61,0,NaN,0,107593339,2013-01-15,260389,0.17424166,0,13.430301,10.03,8.39,0.134300702,0.42981141,0.618232804,-0.013394316
AOI,0,,0,0.531165,0,Alliance One International Inc.,0,15.87963,-0.203821656,24.36,-0.105011933,0,0,0,0,6851064,0,,59.7,-7.05,2017-03-31,168913594,-0.318181818,0.442307692,0.399253731,0,0,0,0.63,0.14201249,4.71,2.59,,22.51,0,0,0,9008725,2018-04-13,100781,0.34996805,0,42.585598,30.7,9.85,0.425855513,-0.282708493,-0.480609418,0.399253731
AOK,0,,0,0.244388,0,iShares Core Conservative Allocation,0,33.86523,0.000527524,34.07703,0.00295421,0,0.706134,2.0799234,00:00.0,13750000,0,,,0,0,466812500,-0.002974923,0.006853723,0.005872279,0,0,0,2.13,,,6.53,,18.23,0,NaN,0,13750000,2013-01-15,34437,0.91323024,0,5.0717998,35.27,33.5101,0.050719255,0.115569006,0.209924589,-0.015762299
AOM,0,,0,0.429313,0,iShares Core Moderate Allocation,0,37.40967,0.005771037,37.59316,0.002675943,0,0.7017368,1.8727964,00:00.0,24050000,0,,,0,0,901153500,-0.001598721,0.012809458,-0.000901242,0,0,0,2.13,,,6.53,,18.23,0,NaN,0,24050000,2013-01-15,16208,0.31283537,0,5.2823,39.05,36.652,0.052823827,0.137560756,0.254742538,-0.013991479
AON,1426000000,,6.4516,1.02387,7104000000,Aon plc Class A (UK),2.79,140.36655,0.017877691,141.55939,0.008012018,17856000000,1.6,1.1354766,00:00.0,224037142,0,,87.2,4.7,2017-12-31,34454258770,0.016486985,0.03860246,0.005620082,9,30.8,17.1,6.47,3.205587,14.51,5.18,,25.57,7617000000,152340,31,244512517,2018-04-13,2624373,2.5462465,8.06,15.9477,152.78,123.43,0.159476339,0.376271789,1.313808301,0.077357
AOR,0,,0,0.655339,0,iShares Core Growth Allocation,0,44.0587,0.011617906,44.54032,0.004745763,0,0.8003144,1.8000773,00:00.0,24650000,0,,,0,0,1095939000,0.004745763,0.020876769,0.009053337,0,0,0,2.13,,,6.53,,18.23,0,NaN,0,24650000,2013-01-15,36772,0.9275085,0,7.9206,46.77,42.8,0.079204796,0.206856771,0.377366089,-0.01102641
AOS,461500000,,3.4483,1.530248,2328800000,A.O. Smith Corporation,0.58,60.66315,0.010906815,63.61225,0.036196117,1235200000,0.72,1.1432201,00:00.0,169449981,936400000,,83.3,1.7,2017-12-31,10803152938,0.002562919,0.048497592,0.063154554,9,92.3,0,6.52,3.5329719,9.14,9.13,,17.56,2256700000,140168,13,171533073,2018-04-13,4493832,4.836862,2.27,16.057,68.39,52.9,0.160570814,0.655943438,2.436947458,0.02928847
AOSL,32733000,,-5,0.362903,442082000,Alpha and Omega Semiconductor Limited,0.2,16.4617,-0.010989011,15.6696,-0.035308953,4485000,0,0,0,19287405,80698000,,68.7,0.56,2017-06-30,365363878,0,0.049382716,-0.128701595,2,0,0,1.29,0.88545233,2.53,3.39,,5.94,306761000,105780,13,23879992,2018-04-13,122195,1.2714739,0.61,-18.0942,20.4,13.525,-0.180942184,0.111918605,0.959026889,-0.091448931
AP,9082000,,0,1.855228,67913000,Ampco-Pittsburgh Corporation,0.06,13.514,0.060773481,10.271,-0.020408163,164257000,0,0,0,11883027,53977000,3.9,73.6,-0.99,2017-12-31,118677101,-0.115207373,-0.146666667,-0.340206186,1,0,0,0.74,0.3589674,-2.02,-2.14,,-7.88,317952000,163640,26,12362198,2018-04-13,332982,7.758382,-0.86,-37.254898,18.595,8.49,-0.37254902,-0.421763381,-0.390015313,-0.255813953
