symbol,askPrice,askSize,avgTotalVolume,bidPrice,bidSize,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,extendedChange,extendedChangePercent,extendedPrice,extendedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,primaryExchange,sector,week52High,week52Low,ytdChange
NMZ,,,125321,,,close,-0.16,-0.01247,12.67,1536955324184,Nuveen Municipal High Income Opportunity Fund $0.01 par value per share,12.67,1536955324184,0.187,0.01476,12.857,1536869053030,12.85,,,,,,,,,,12.67,Close,"September 14, 2018",1536955324184,164250,12.66,811880106,12.85,1536931800652,,12.83,New York Stock Exchange,Financial Services,13.91,12.28,-0.041432515040734
NNA,,,249717,,,close,0.0068000000000000005,0.01162,0.592,1536955323399,Navios Maritime Acquisition Corporation,0.592,1536955323399,-0.0068000000000000005,-0.01149,0.5852,1536870858989,0.6086,,,,,,,,,,0.592,Close,"September 14, 2018",1536955323399,183349,0.5915,85984569,0.605,1536931800652,-1.56,0.5852,New York Stock Exchange,Industrials,1.3900000000000001,0.4631,-0.44205294204503504
NNBR,,,341536,,,close,-0.275,-0.016870000000000003,16.025,1536955200411,NN Inc.,16.025,1536955200411,0,0,16.025,1536957818632,16.2,,,,,,,,,,16.025,Close,"September 14, 2018",1536955200411,3531237,15.35,444363234,15.5,1536931800264,12.42,16.3,Nasdaq Global Select,Industrials,32.9,15.35,-0.446270559027221
NNC,,,20586,,,close,-0.02,-0.0016200000000000001,12.29,1536955321474,Nuveen North Carolina Quality Municipal Income Fund,12.29,1536955321474,0.07,0.0057,12.36,1536091255343,12.29,,,,,,,,,,12.29,Close,"September 14, 2018",1536955321474,10309,12.27,201495877,12.27,1536931800653,,12.31,New York Stock Exchange,Financial Services,13.52,12.06,-0.021438957610559
NNDM,,,140240,,,close,-0.02,-0.009850000000000001,2.01,1536955200400,Nano Dimension Ltd.,2.01,1536955200400,0,0,2.01,1536957178458,2.1,,,,,,,,,,2.01,Close,"September 14, 2018",1536955200400,41437,2.01,38821807,2.03,1536931800530,,2.03,NASDAQ Capital Market,Technology,5.79,1.21,-0.395171100917431
NNI,,,39508,,,close,0.4,0.00693,58.15,1536955321475,Nelnet Inc.,58.15,1536955321475,0,0,58.15,1536956899076,58.59,,,,,,,,,,58.15,Close,"September 14, 2018",1536955321475,47024,57.47,2372580941,57.51,1536931809297,,57.75,New York Stock Exchange,Financial Services,64,48.13,0.079461931571909
NNN,,,830440,,,close,-0.41000000000000003,-0.00894,45.44,1536955236090,National Retail Properties,45.44,1536955236090,0,0,45.44,1536956744441,45.73,,,,,,,,,,45.44,Close,"September 14, 2018",1536955236090,939929,45.03,7133618602,45.73,1536931809537,17.28,45.85,New York Stock Exchange,Real Estate,46.44,36.25,0.08843248840803701
NNN-E,,,11503,,,close,-0.31,-0.01246,24.56,1536955322611,National Retail Properties Depositary Shares Series E,24.56,1536955322611,0.74,0.030130000000000004,25.3,1535487923929,24.84,,,,,,,,,,24.56,Close,"September 14, 2018",1536955322611,18601,24.55,0,24.84,1536931827494,,24.87,New York Stock Exchange,Real Estate,26.38,23.4,0.003949046702671001
NNN-F,,,19435,,,close,-0.15,-0.0064800000000000005,23,1536955322631,National Retail Properties Depositary Shares Series F,23,1536955322631,0.9500000000000001,0.0413,23.95,1534795302432,23.21,,,,,,,,,,23,Close,"September 14, 2018",1536955322631,24076,23,0,23.21,1536931809539,,23.15,New York Stock Exchange,Real Estate,25.575,21.97,-0.036171441878517
NNVC,,,161690,,,close,0.01,0.026320000000000003,0.39,1536955200020,NanoViricides Inc.,0.39,1536955800003,-0.02,-0.051280000000000006,0.37,1536930751884,0.419,,,,,,,,,,0.39,Close,"September 14, 2018",1536955200020,99665,0.37,26904150,0.372,1536931800032,,0.38,NYSE American,Healthcare,1.33,0.25,-0.5474504918032781
NNY,,,17371,,,close,-0.10940000000000001,-0.01152,9.3906,1536955323506,Nuveen New York Municipal Value Fund Inc.,9.48,1536955323506,-0.0786,-0.00837,9.312,1536091255723,9.48,,,,,,,,,,9.3906,Close,"September 14, 2018",1536955323506,2672,9.391,142912311,9.48,1536931800501,,9.5,New York Stock Exchange,Financial Services,10.65,9.03,0.009341643493102
NOA,,,142433,,,close,-0.05,-0.005880000000000001,8.45,1536955321076,North American Construction Group Ltd. (no par),8.45,1536955321076,-0.025,-0.0029600000000000004,8.425,1536957962646,8.725,,,,,,,,,,8.45,Close,"September 14, 2018",1536955321076,128268,8.4,228928118,8.5,1536931800552,52.81,8.5,New York Stock Exchange,Energy,9.1499,3.85,0.683072849233475
NOAH,,,409835,,,close,-0.09,-0.0022800000000000003,39.47,1536955323182,Noah Holdings Limited,39.47,1536955323182,0.554,0.01404,40.024,1536955865843,41.13,,,,,,,,,,39.47,Close,"September 14, 2018",1536955323182,393745,39.2,2265592446,39.44,1536931927894,19.25,39.56,New York Stock Exchange,Financial Services,69.56,28.02,-0.16852419095901902
NOBL,,,280275,,,close,0.06,0.0008900000000000001,67.63,1536955200000,ProShares S&P 500 Dividend Aristocrats,67.64,1536955200351,0,0,67.63,1536957677000,67.68,,,,,,,,,,67.63,Close,"September 14, 2018",1536955200000,327807,67.469,3814332068,67.68,1536931800000,,67.57,Cboe Global Markets EDGX,,67.98,58.7785,0.067353560786688
NOC,,,1053184,,,close,3.93,0.012950000000000001,307.34,1536955241801,Northrop Grumman Corporation,307.34,1536955241801,0,0,307.34,1536957847293,307.73,,,,,,,,,,307.34,Close,"September 14, 2018",1536955241801,797742,303.01,53515091595,303.8,1536931809583,20.99,303.41,New York Stock Exchange,Industrials,360.88,264.81,0.030926051363174
NODK,,,5279,,,close,0,0,16.75,1536955200461,NI Holdings Inc.,16.75,1536955200461,0,0,16.75,1536956899103,16.89,,,,,,,,,,16.75,Close,"September 14, 2018",1536955200461,5241,16.75,374527387,16.76,1536931800335,,16.75,NASDAQ Capital Market,Financial Services,18.615,15.72,0.0005973715651130001
NOG,,,4509890,,,close,0.12,0.035710000000000006,3.48,1536955200126,Northern Oil and Gas Inc.,3.48,1536955800003,0.02,0.005750000000000001,3.5,1536957742144,3.5,,,,,,,,,,3.48,Close,"September 14, 2018",1536955200126,4466424,3.32,1032490415,3.38,1536931800029,8.7,3.36,NYSE American,Energy,3.8,0.6269,0.40578874015748
NOK,,,9047222,,,close,0.03,0.0054800000000000005,5.5,1536955323507,Nokia Corporation Sponsored American Depositary Shares,5.5,1536955323507,0,0,5.5,1536958747592,5.536,,,,,,,,,,5.5,Close,"September 14, 2018",1536955323507,8821244,5.45,30795005973,5.5,1536931800502,17.19,5.47,New York Stock Exchange,Technology,6.41,4.51,0.205829192492361
NOM,,,4569,,,close,0.021400000000000002,0.0017400000000000002,12.3314,1536955320451,Nuveen Missouri Quality Municipal Income Fund,12.32,1536955320451,,,,,12.34,,,,,,,,,,12.3314,Close,"September 14, 2018",1536955320451,1325,12.32,28911288,12.39,1536845406661,,12.31,New York Stock Exchange,Financial Services,17.5799,12.22,-0.0879114048635
NOMD,,,1065901,,,close,0,0,21,1536955322964,Nomad Foods Limited,21,1536955322964,0.005,0.00024000000000000003,21.005,1536955865843,21.09,,,,,,,,,,21,Close,"September 14, 2018",1536955322964,600168,20.88,3653946156,20.92,1536931800652,15.67,21,New York Stock Exchange,Consumer Defensive,21.09,14.325,0.252983293556085
NORW,,,89468,,,close,-0.010400000000000001,-0.00071,14.55,1536955200205,Global X MSCI Norway,14.52,1536955800001,0.07,0.00481,14.62,1536931781948,14.61,,,,,,,,,,14.55,Close,"September 14, 2018",1536955200205,29915,14.43,141801332,14.54,1536931800084,,14.5604,NYSE Arca,,14.95,12.711,0.094922530120482
NOV,,,2724170,,,close,0.04,0.0009000000000000001,44.3,1536955311381,National Oilwell Varco Inc.,44.3,1536955311381,-0.101,-0.0022800000000000003,44.199,1536955865843,44.455,,,,,,,,,,44.3,Close,"September 14, 2018",1536955311381,2823084,43.76,16950041989,44.09,1536931800655,-192.61,44.26,New York Stock Exchange,Energy,49.08,31.47,0.209090605022581
NOVN,,,41700,,,close,-0.08,-0.027970000000000002,2.7800000000000002,1536955200178,Novan Inc.,2.7800000000000002,1536955200178,0.09,0.03237,2.87,1535547540541,2.88,,,,,,,,,,2.7800000000000002,Close,"September 14, 2018",1536955200178,31221,2.75,72392429,2.88,1536931800759,-2.07,2.86,NASDAQ Global Market,Healthcare,6.69,2.27,-0.38741700460829404
NOVT,,,198907,,,close,-0.05,-0.00067,74.15,1536955200312,Novanta Inc.,74.15,1536955200312,0,0,74.15,1536956899141,75.55,,,,,,,,,,74.15,Close,"September 14, 2018",1536955200312,241892,73.8,2569806911,74.2,1536931800547,39.65,74.2,Nasdaq Global Select,Technology,78.85,41.9,0.46764683168316806
NOW,,,1558332,,,close,-1.6099999999999999,-0.00787,202.97,1536955396749,ServiceNow Inc.,202.97,1536955396749,0.03,0.00015000000000000001,203,1536958202855,205.34,,,,,,,,,,202.97,Close,"September 14, 2018",1536955396749,1218884,202.15,36108363000,204.12,1536931800655,-596.97,204.58,New York Stock Exchange,Technology,206.295,110.17,0.532933157974645
NP,,,68064,,,close,1.75,0.01865,95.6,1536955323529,Neenah Inc.,95.6,1536955323529,0,0,95.6,1536956899241,95.9,,,,,,,,,,95.6,Close,"September 14, 2018",1536955323529,96902,93.5,1609192354,94.5,1536931838026,22.23,93.85,New York Stock Exchange,Basic Materials,95.9,75.5,0.086905491850082
NPK,,,30827,,,close,2.15,0.01719,127.2,1536955322423,National Presto Industries Inc.,127.2,1536955322423,0,0,127.2,1536956899193,128.85,,,,,,,,,,127.2,Close,"September 14, 2018",1536955322423,23563,124,887658331,125.05,1536931800652,,125.05,New York Stock Exchange,Industrials,140.325,88.8,0.36164823195286705
NPN,,,2018,,,close,-0.17070000000000002,-0.01302,12.94,1536955321593,Nuveen Pennsylvania Municipal Value Fund of Beneficial Interest,12.92,1536955321593,1.04,0.08037000000000001,13.98,1527082080130,13.295,,,,,,,,,,12.94,Close,"September 14, 2018",1536955321593,9065,12.88,15820108,13.01,1536845400654,,13.1107,New York Stock Exchange,Financial Services,15.8709,12.88,-0.120846170891967
NPO,,,134710,,,close,2.26,0.02995,77.73,1536955323530,EnPro Industries Inc,77.73,1536955323530,0,0,77.73,1536956899215,78.06,,,,,,,,,,77.73,Close,"September 14, 2018",1536955323530,234980,75.44,1629345868,75.44,1536931809461,25.91,75.47,New York Stock Exchange,Industrials,94.79,63.73,-0.130313037637457
NPTN,,,896901,,,close,-0.07,-0.00892,7.78,1536955321060,NeoPhotonics Corporation,7.78,1536955321060,-0.03,-0.00386,7.75,1536957118416,8.02,,,,,,,,,,7.78,Close,"September 14, 2018",1536955321060,311166,7.7,352453271,7.9,1536931800567,-6.48,7.85,New York Stock Exchange,Technology,9.27,4.5600000000000005,0.07464545961002701
NPV,,,31159,,,close,0,0,12.03,1536955323506,Nuveen Virginia Quality Municipal Income Fund,12.03,1536955323506,0.48,0.039900000000000005,12.51,1531339322362,12.07,,,,,,,,,,12.03,Close,"September 14, 2018",1536955323506,30816,12,215736961,12.02,1536931800501,,12.03,New York Stock Exchange,Financial Services,13.29,12,-0.027792369422736003
NQP,,,37709,,,close,0.02,0.00159,12.57,1536955323506,Nuveen Pennsylvania Quality Municipal Income Fund,12.57,1536955323506,0.33,0.026250000000000002,12.9,1536154116263,12.636,,,,,,,,,,12.57,Close,"September 14, 2018",1536955323506,53026,12.513,472406255,12.64,1536845400501,,12.55,New York Stock Exchange,Financial Services,13.77,12.34,-0.001858685931739
NR,,,520742,,,close,0,0,9.45,1536955322965,Newpark Resources Inc.,9.45,1536955322965,0,0,9.45,1536956899302,9.625,,,,,,,,,,9.45,Close,"September 14, 2018",1536955322965,783994,9.325,855767893,9.5,1536931800651,32.59,9.45,New York Stock Exchange,Energy,11.65,7.45,0.086206896551724
NRC,,,33135,,,close,0.35000000000000003,0.009040000000000001,39.05,1536955200164,National Research Corporation,39.05,1536955200164,0,0,39.05,1536956899258,39.9,,,,,,,,,,39.05,Close,"September 14, 2018",1536955200164,30622,38.25,966057286,38.65,1536931800324,61.02,38.7,Nasdaq Global Select,Healthcare,42.85,26.35,0.07873596528761201
NRE,,,212408,,,close,0.11,0.008570000000000001,12.95,1536955324167,NorthStar Realty Europe Corp.,12.95,1536955324167,0,0,12.95,1536956899273,12.98,,,,,,,,,,12.95,Close,"September 14, 2018",1536955324167,202454,12.71,645077703,12.83,1536931800453,14.23,12.84,New York Stock Exchange,Real Estate,14.81,10.08,0.012383716978791
NRG,,,3528258,,,close,0.07,0.00194,36.24,1536955493469,NRG Energy Inc.,36.24,1536955493469,0,0,36.24,1536957116000,36.67,,,,,,,,,,36.24,Close,"September 14, 2018",1536955493469,2666726,36.06,10996278013,36.06,1536931809586,15.76,36.17,New York Stock Exchange,Utilities,36.67,22.95,0.259775440138278
NRIM,,,20034,,,close,0.25,0.005710000000000001,44.05,1536955200239,Northrim BanCorp Inc,44.05,1536955200239,0,0,44.05,1536956899282,44.25,,,,,,,,,,44.05,Close,"September 14, 2018",1536955200239,6499,43.7,302753844,43.85,1536931800499,16.5,43.8,Nasdaq Global Select,Financial Services,45.4,30.95,0.335453077336408
NRK,,,94590,,,close,-0.08,-0.0066300000000000005,11.98,1536955321475,Nuveen New York AMT-Free Quality Municipal Income Fund,11.98,1536955321475,0.16,0.01336,12.14,1536264419725,12.06,,,,,,,,,,11.98,Close,"September 14, 2018",1536955321475,99964,11.98,1049669678,12.04,1536931800654,,12.06,New York Stock Exchange,Financial Services,13.38,11.88,-0.048781720608929005
NRO,,,156476,,,close,0.005,0.00097,5.15,1536955200097,Neuberger Berman Real Estate Securities Income Fund Inc.,5.15,1536955800003,0.03,0.00583,5.18,1536955731093,5.204,,,,,,,,,,5.15,Close,"September 14, 2018",1536955200097,217909,5.14,244211306,5.16,1536931800028,,5.145,NYSE American,Financial Services,5.7,4.29,0.003910660967107
NRP,,,21820,,,close,0.45,0.015080000000000001,30.3,1536955323769,Natural Resource Partners LP Limited Partnership,30.3,1536955323769,-0.30000000000000004,-0.0099,30,1536782536761,30.4,,,,,,,,,,30.3,Close,"September 14, 2018",1536955323769,17851,29.5,371051376,29.9,1536931800451,7.48,29.85,New York Stock Exchange,Basic Materials,37.7,23.75,0.19701165860508602
NRT,,,14087,,,close,0.10890000000000001,0.013590000000000001,8.1199,1536955425264,North European Oil Royality Trust,7.95,1536955425264,0.2901,0.035730000000000005,8.41,1536870790794,8.12,,,,,,,,,,8.1199,Close,"September 14, 2018",1536955425264,2222,7.95,74626672,7.95,1536931809587,,8.011,New York Stock Exchange,Energy,9.4,6.21,0.239216782991954
NRZ,,,2077627,,,close,-0.11,-0.0059900000000000005,18.24,1536955591355,New Residential Investment Corp.,18.24,1536955591355,0.096,0.005260000000000001,18.336,1536958136992,18.37,,,,,,,,,,18.24,Close,"September 14, 2018",1536955591355,3136899,18.11,6199096907,18.37,1536931800608,7.57,18.35,New York Stock Exchange,Real Estate,18.745,15.24,0.09357355043283201
NS,,,667694,,,close,0.56,0.020550000000000002,27.81,1536955357306,Nustar Energy L.P.,27.81,1536955357306,0,0,27.81,1536955968766,27.895,,,,,,,,,,27.81,Close,"September 14, 2018",1536955357306,847300,27.02,2976855207,27.23,1536931800555,19.18,27.25,New York Stock Exchange,Energy,41.65,19.215,0.030203610029007004
NS-A,,,31773,,,close,0.11280000000000001,0.004750000000000001,23.88,1536955322649,Nustar Energy L.P. 8.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,23.9,1536955322649,-0.48,-0.0201,23.4,1528316872181,23.9,,,,,,,,,,23.88,Close,"September 14, 2018",1536955322649,15298,23.76,0,23.76,1536931800504,,23.7672,New York Stock Exchange,Energy,27.03,21.53,0.041554834949180004
NS-B,,,25148,,,close,0.45,0.020030000000000003,22.92,1536955322485,Nustar Energy L.P. 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,22.92,1536955322485,0.43,0.018760000000000002,23.35,1536350547772,22.92,,,,,,,,,,22.92,Close,"September 14, 2018",1536955322485,17335,22.38,2132266509,22.58,1536931800507,,22.47,New York Stock Exchange,Energy,25.75,20,0.103236518143236
NS-C,,,24396,,,close,-0.105,-0.00427,24.49,1536955322649,Nustar Energy L.P. 9.00% Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,24.5,1536955322649,1.51,0.061660000000000006,26,1533931268807,24.65,,,,,,,,,,24.49,Close,"September 14, 2018",1536955322649,15434,24.48,0,24.71,1536759001261,,24.595,New York Stock Exchange,Energy,26.43,22.31,0.009204367250997
NSA,,,331090,,,close,-0.49,-0.017920000000000002,26.85,1536955322853,National Storage Affiliates Trust of Beneficial Interest,26.85,1536955322853,-0.34,-0.012660000000000001,26.51,1536957973624,27.28,,,,,,,,,,26.85,Close,"September 14, 2018",1536955322853,320410,26.7,1517687390,27.28,1536931800752,20.5,27.34,New York Stock Exchange,Real Estate,32.28,23.1,0.005455653188091001
NSA-A,,,6541,,,close,-0.07,-0.0027900000000000004,25,1536955381755,National Storage Affiliates Trust 6.000% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest (Liquidation Preference $25.00 per share),25,1536955381755,,,,,25,,,,,,,,,,25,Close,"September 14, 2018",1536955381755,1939,24.682,0,25.1,1535635800659,,25.07,New York Stock Exchange,Real Estate,26.3,23.57,0.0009197110921960001
NSC,,,1498841,,,close,1.9300000000000002,0.01088,179.4,1536955340936,Norfolk Southern Corporation,179.4,1536955340936,0,0,179.4,1536957689000,180.14,,,,,,,,,,179.4,Close,"September 14, 2018",1536955340936,1437385,177.21,50237339662,177.84,1536931800504,22.8,177.47,New York Stock Exchange,Industrials,180.32,125.59,0.24955995658406002
NSEC,,,1383,,,close,-0.27,-0.01742,15.23,1536955200340,National Security Group Inc.,15.23,1536955200340,-0.35000000000000003,-0.02298,14.88,1534512598037,15.5,,,,,,,,,,15.23,Close,"September 14, 2018",1536955200340,505,15.23,38488281,15.46,1536955171063,,15.5,NASDAQ Global Market,Financial Services,18.17,11.81,-0.07715144003704201
NSIT,,,226102,,,close,0.51,0.009430000000000001,54.6,1536955200499,Insight Enterprises Inc.,54.6,1536955200499,0,0,54.6,1536956899332,55.09,,,,,,,,,,54.6,Close,"September 14, 2018",1536955200499,161467,53.94,1936482694,54.09,1536931800525,13.89,54.09,Nasdaq Global Select,Technology,56.86,32.1048,0.42101221302998904
NSL,,,125576,,,close,0.03,0.00489,6.16,1536955547016,Nuveen Senior Income Fund,6.16,1536955547016,-0.04,-0.00649,6.12,1536672494751,6.16,,,,,,,,,,6.16,Close,"September 14, 2018",1536955547016,87526,6.116,237910732,6.14,1536931800551,,6.13,New York Stock Exchange,Financial Services,6.83,6.05,-0.0021221705488830003
NSP,,,266577,,,close,1.8,0.015290000000000002,119.5,1536955322449,Insperity Inc.,119.5,1536955322449,0,0,119.5,1536956899353,119.7,,,,,,,,,,119.5,Close,"September 14, 2018",1536955322449,237049,117.6,5009895893,117.7,1536931800653,42.23,117.7,New York Stock Exchange,Industrials,121.15,40.675,1.135189380173352
NSPR,,,1862397,,,close,-0.0176,-0.0847,0.1902,1536955200115,InspireMD Inc.,0.1902,1536955800001,0.0048000000000000004,0.025240000000000002,0.195,1536958786095,0.2117,,,,,,,,,,0.1902,Close,"September 14, 2018",1536955200115,4166942,0.19,4523866,0.211,1536931800022,,0.2078,NYSE American,Healthcare,7.8,0.121,0.426022795869737
NSPR+,,,8925,,,close,-0.0001,-0.032260000000000004,0.003,1536955200058,InspireMD Inc. Warrant,0.003,1536955800001,0.007,2.33333,0.01,1535113589566,0.003,,,,,,,,,,0.003,Close,"September 14, 2018",1536955200058,8000,0.003,0,0.003,1536934239766,,0.0031000000000000003,NYSE American,,0.22990000000000002,0.0013000000000000002,-0.9413509090909091
NSPR+B,,,28779,,,close,0,0,0.002,1536955200048,InspireMD Inc. Series B Warrants exercisable for one share of common stock (Expiring March 14 2022),0.002,1536955800001,0.008,4,0.01,1536758698806,0.002,,,,,,,,,,0.002,Close,"September 14, 2018",1536955200048,98000,0.002,0,0.002,1536935820300,,0.002,NYSE American,,0.06,0.0002,-0.9
NSS,,,34236,,,close,0.09,0.0034900000000000005,25.85,1536955322485,NuStar Logistics L.P. 7.625% Fixed-to-Floating Rate Subordinated Notes due 2043,25.85,1536955322485,0.02,0.0007700000000000001,25.87,1536092065195,25.85,,,,,,,,,,25.85,Close,"September 14, 2018",1536955322485,13619,25.75,0,25.75,1536931800556,,25.76,New York Stock Exchange,,26.05,24.55,0.035426127744511
NSSC,,,60540,,,close,0.6000000000000001,0.04054000000000001,15.4,1536955200578,NAPCO Security Technologies Inc.,15.4,1536955200578,0,0,15.4,1536956899365,15.7,,,,,,,,,,15.4,Close,"September 14, 2018",1536955200578,80838,14.325,288427863,14.75,1536931800490,,14.8,Nasdaq Global Select,Industrials,17.4482,7.9,0.820886820809248
NSTG,,,236198,,,close,-0.47000000000000003,-0.026670000000000003,17.15,1536955200162,NanoString Technologies Inc.,17.16,1536955200174,0,0,17.15,1536956899375,17.855,,,,,,,,,,17.15,Close,"September 14, 2018",1536955200162,208997,17.04,510860976,17.61,1536931800599,-7.33,17.62,NASDAQ Global Market,Healthcare,18.86,5.87,1.172047948717948
NSU,,,1565495,,,close,0.01,0.0022500000000000003,4.45,1536955200127,Nevsun Resources Ltd,4.45,1536955800001,-0.23,-0.05169000000000001,4.22,1536955739811,4.45,,,,,,,,,,4.45,Close,"September 14, 2018",1536955200127,1238508,4.43,1346537390,4.44,1536931800036,-63.57,4.44,NYSE American,Basic Materials,4.46,1.98,0.8111930894308941
NSYS,,,73871,,,close,0,0,4.03,1536955200157,Nortech Systems Incorporated,4.03,1536955200157,0.01,0.00248,4.04,1536351358755,4.05,,,,,,,,,,4.03,Close,"September 14, 2018",1536955200157,560,4.03,10816726,4.05,1536931800379,,4.03,NASDAQ Capital Market,Technology,8.08,2.7682,0.028192371475953003
NTAP,,,2585338,,,close,0.27,0.00316,85.77,1536955200258,NetApp Inc.,85.77,1536955200258,0.76,0.008860000000000002,86.53,1536958166169,86.29,,,,,,,,,,85.77,Close,"September 14, 2018",1536955200258,2241530,84.79,22237437974,86.03,1536931800679,32.24,85.5,Nasdaq Global Select,Technology,88.08,40.51,0.565133582850888
NTB,,,188286,,,close,0.23,0.00453,50.97,1536955323512,Bank of N.T. Butterfield & Son Limited (The) Voting,50.97,1536955323512,0,0,50.97,1536956899391,51.1,,,,,,,,,,50.97,Close,"September 14, 2018",1536955323512,105895,50.74,2812131876,50.74,1536931800552,15.73,50.74,New York Stock Exchange,Financial Services,53.625,34.45,0.42570854374508504
NTC,,,23663,,,close,-0.01,-0.0008600000000000001,11.57,1536955323513,Nuveen Connecticut Quality Municipal Income Fund,11.57,1536955323513,,,,,11.574,,,,,,,,,,11.57,Close,"September 14, 2018",1536955323513,8376,11.552,166933996,11.57,1536931800552,,11.58,New York Stock Exchange,Financial Services,12.303,11.38,0.0017657181729160002
NTCT,,,513974,,,close,0.1,0.00402,24.95,1536955200471,NetScout Systems Inc.,24.95,1536955200471,0,0,24.95,1536956899448,25.025,,,,,,,,,,24.95,Close,"September 14, 2018",1536955200471,607737,24.675,2009355161,24.95,1536931800757,18.9,24.85,Nasdaq Global Select,Technology,33.9,23.15,-0.20012673046252
NTEC,,,80920,,,close,-0.025,-0.006620000000000001,3.75,1536955200428,Intec Pharma Ltd.,3.8,1536955200428,0,0,3.75,1536757618653,3.85,,,,,,,,,,3.75,Close,"September 14, 2018",1536955200428,15116,3.705,124597455,3.8,1536931800284,-2.44,3.775,NASDAQ Capital Market,Healthcare,9.8,3.55,-0.38678528925619804
NTES,,,1230148,,,close,0.17,0.00084,201.93,1536955200293,NetEase Inc.,201.93,1536955200293,0,0,201.93,1536958657039,203.05,,,,,,,,,,201.93,Close,"September 14, 2018",1536955200293,860018,200.442,26519203987,202,1536931800732,26.22,201.76,Nasdaq Global Select,Technology,377.64,184.6,-0.41654849941689803
NTEST,,,0,,,close,0,0,22.51,1536883200000,,25.01,1526936321920,2.5,0.11106,25.01,1526936321920,,,,,,,,,,,22.51,Close,"September 13, 2018",1536883200000,25740,,0,,,,22.51,,,0,0,-0.261967213114754
NTEST.A,,,0,,,close,0,0,25.2,1536883200000,,32.1,1536955200362,-0.2,-0.007940000000000001,25,1536958356365,,,,,,,,,,,25.2,Close,"September 13, 2018",1536883200000,2050,,0,,,,25.2,,,0,0,0
NTEST.B,,,0,,,close,0,0,26,1536883200000,,33.25,1536696000450,-1,-0.03846,25,1536958756342,,,,,,,,,,,26,Close,"September 13, 2018",1536883200000,2050,,0,,,,26,,,0,0,0
NTEST.C,,,0,,,close,0,0,25,1536883200000,,25.05,1535572800308,0,0,25,1536957186435,,,,,,,,,,,25,Close,"September 13, 2018",1536883200000,1730,,0,,,,25,,,0,0,0
NTG,,,309933,,,close,-0.1,-0.00608,16.35,1536955322486,Tortoise MLP Fund Inc.,16.35,1536955322486,0.01,0.0006100000000000001,16.36,1536957619907,16.52,,,,,,,,,,16.35,Close,"September 14, 2018",1536955322486,183510,16.227,775037611,16.52,1536931800556,,16.45,New York Stock Exchange,Financial Services,21.09,14.91,-0.053388281717059005
NTGN,,,52309,,,close,-0.61,-0.06289,9.09,1536955200529,Neon Therapeutics Inc.,9.09,1536955200529,0.49,0.053910000000000007,9.58,1536869532537,10.286,,,,,,,,,,9.09,Close,"September 14, 2018",1536955200529,98123,9,257271307,9.7,1536931800563,,9.7,Nasdaq Global Select,Healthcare,16.23,9,-0.45689
NTGR,,,332483,,,close,-0.85,-0.012660000000000001,66.3,1536955200343,NETGEAR Inc.,66.3,1536955200343,0,0,66.3,1536957988003,67.6,,,,,,,,,,66.3,Close,"September 14, 2018",1536955200343,185952,66.275,2108884058,67.3,1536931800606,29.86,67.15,Nasdaq Global Select,Technology,78.3,44.2,0.08684248756218901
NTIC,,,8312,,,close,1,0.028990000000000002,35.5,1536955200293,Northern Technologies International Corporation,34.6,1536955200293,-0.795,-0.02239,34.705,1536696564662,35.75,,,,,,,,,,35.5,Close,"September 14, 2018",1536955200293,1124,34.5,161216292,34.5,1536931800176,27.73,34.5,NASDAQ Global Market,Basic Materials,41.9,15.75,0.544503737811854
NTIP,,,38994,,,close,-0.1,-0.037040000000000003,2.6,1536955200078,Network-1 Technologies Inc.,2.6,1536955800001,0,0,2.6,1536955682862,2.75,,,,,,,,,,2.6,Close,"September 14, 2018",1536955200078,19475,2.6,61973382,2.7,1536931800021,,2.7,NYSE American,Technology,4.6,2.25,0.11126845331684401
NTLA,,,467110,,,close,0.08,0.0025800000000000003,31.05,1536955200421,Intellia Therapeutics Inc.,31.05,1536955200421,0,0,31.05,1536957818706,32,,,,,,,,,,31.05,Close,"September 14, 2018",1536955200421,419248,30.36,1341379655,30.9,1536931800577,-14.93,30.97,NASDAQ Global Market,Healthcare,35.99,16.33,0.446094644351464
NTN,,,7617,,,close,0.05,0.011240000000000002,4.5,1536955200061,NTN Buzztime Inc.,4.5,1536955800002,0.75,0.16667,5.25,1534536003190,4.55,,,,,,,,,,4.5,Close,"September 14, 2018",1536955200061,6142,4.33,12898467,4.5,1536931800036,-8.49,4.45,NYSE American,Consumer Cyclical,8.4,3.01,0.087795023923445
