symbol,avgTotalVolume,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,primaryExchange,sector,week52High,week52Low,ytdChange
AUO,1197396,close,0,0,4.27,1526069032725,AU Optronics Corp American Depositary Shares,4.27,1526069032725,4.3,0,0,0,0,1526068293497,0.011850000000000001,4.275,700,16848,4.27,Close,"May 11, 2018",1526069032725,1421772,4.25,4109552662,4.26,1526045477152,4.54,4.27,New York Stock Exchange,Technology,5.35,3.62,0.016666666666666
AUPH,443168,close,0.34,0.06464,5.6,1526068800129,Aurinia Pharmaceuticals Inc,5.6,1526068800224,5.68,0,0,0,0,1526068795049,0.003,5.595,100,2953,5.6,Close,"May 11, 2018",1526068800129,984333,5.22,470689845,5.22,1526045400589,-13.02,5.26,NASDAQ Global Market,Healthcare,8.19,4.41,0.084536082474226
AUSE,1969,close,0.09340000000000001,0.0016400000000000002,57.101,1526068800171,WisdomTree Australia Dividend Index,57.101,1526069400000,57.29,0,0,0,0,0,0,0,0,0,57.101,Close,"May 11, 2018",1526068800171,864,57.101,34260600,57.17,1526046809507,,57.0076,NYSE Arca,,61.9899,54.025,-0.036625325940559006
AUTO,73477,close,-0.49,-0.13243000000000002,3.21,1526068800474,AutoWeb Inc.,3.21,1526068800474,3.6,0,0,0,0,1526052975094,0.00168,3.465,448,548,3.21,Close,"May 11, 2018",1526068800474,326190,3.17,41396882,3.6,1526045400424,10.35,3.7,NASDAQ Capital Market,Technology,14.299,2.8753,-0.6063829787234041
AUY,10528371,close,-0.05,-0.01678,2.93,1526068848324,Yamana Gold Inc. (Canada),2.93,1526068848324,3,0,0,0,0,1526068792680,0.013330000000000002,2.925,200,94580,2.93,Close,"May 11, 2018",1526068848324,7095274,2.9,2780154567,2.99,1526045400055,26.64,2.98,New York Stock Exchange,Basic Materials,3.8,2.21,-0.09259766754970901
AVA,332196,close,-0.04,-0.00076,52.44,1526068921052,Avista Corporation,52.44,1526068921052,52.48,0,0,0,0,1526068717820,0.042010000000000006,52.43,100,4880,52.44,Close,"May 11, 2018",1526068921052,116163,52.341,3443707793,52.48,1526045409112,27.6,52.48,New York Stock Exchange,Utilities,52.83,40.79,0.026802921536056002
AVAL,141313,close,-0.19,-0.021840000000000002,8.51,1526068921050,Grupo Aval Acciones y Valores S.A. ADR (Each representing 20 preferred shares),8.51,1526068921050,8.7,0,0,0,0,1526067698584,0.03465,8.51,100,4287,8.51,Close,"May 11, 2018",1526068921050,123723,8.49,9480572793,8.7,1526045400064,14.67,8.7,New York Stock Exchange,Financial Services,9.51,7.86,0.01879501141753
AVAV,277167,close,-1.1,-0.01804,59.86,1526068800348,AeroVironment Inc.,59.86,1526068800348,61.12,0,0,0,0,1526068541752,0.034050000000000004,59.77,100,5721,59.86,Close,"May 11, 2018",1526068800348,168018,59.65,1431012322,60.73,1526045400360,71.26,60.96,Nasdaq Global Select,Industrials,62.195,29.19,0.111394712853236
AVB,651243,close,-1.32,-0.00787,166.38,1526068925048,AvalonBay Communities Inc.,166.38,1526068925048,168.305,0,0,0,0,1526068795015,0.027670000000000004,166.4,2,12097,166.38,Close,"May 11, 2018",1526068925048,437188,166.14,22995182640,168.22,1526045401007,19.1,167.7,New York Stock Exchange,Real Estate,199.52,152.65,-0.045087038295027006
AVD,99959,close,-1,-0.04435,21.55,1526068921187,American Vanguard Corporation ($0.10 Par Value),21.55,1526068921187,22.6,0,0,0,0,1526068593095,0.03905,21.625,100,5340,21.55,Close,"May 11, 2018",1526068921187,136748,21.3,643607042,22.5,1526045400159,34.76,22.55,New York Stock Exchange,Basic Materials,24,16.7,0.139994337943864
AVDL,410546,close,0.21,0.031580000000000004,6.86,1526068800419,Avadel Pharmaceuticals plc,6.86,1526068800419,6.908,0,0,0,0,1526068755383,0.00655,6.87,100,5300,6.86,Close,"May 11, 2018",1526068800419,809160,6.54,252073279,6.68,1526045400703,-20.18,6.65,NASDAQ Global Market,Healthcare,11.93,6.17,-0.24431818181818102
AVEO,1982279,close,-0.05,-0.022520000000000002,2.17,1526068800392,AVEO Pharmaceuticals Inc.,2.17,1526068800392,2.23,0,0,0,0,1526068372323,0.028730000000000002,2.165,615,29073,2.17,Close,"May 11, 2018",1526068800392,1011939,2.14,257942412,2.22,1526045400209,-8.35,2.22,NASDAQ Capital Market,Healthcare,4.24,0.5700000000000001,-0.18978102189781001
AVGO,3829091,close,-0.13,-0.0005300000000000001,243.38,1526068800261,Broadcom Inc.,243.38,1526068800261,244.5,0,0,0,0,1526068799861,0.048040000000000006,243.37,100,73839,243.38,Close,"May 11, 2018",1526068800261,1537032,241.6,99968818109,243.08,1526045400614,15.29,243.51,Nasdaq Global Select,Technology,285.68,221.98,-0.08137824574216501
AVGR,1478159,close,-0.01,-0.008,1.24,1526068800263,Avinger Inc.,1.24,1526068800263,1.25,0,0,0,0,1526067718744,0.002,1.23,10,451,1.24,Close,"May 11, 2018",1526068800263,225500,1.22,6002681,1.23,1526045400621,-0.02,1.25,NASDAQ Capital Market,Healthcare,38.236,0.9500000000000001,-0.831081081081081
AVH,97791,close,0.01,0.00124,8.05,1526068914608,Avianca Holdings S.A. American Depositary Shares (Each representing 8 preferred Shares),8.05,1526068914608,8.07,0,0,0,0,1526068795249,0.09265000000000001,8.04,100,9781,8.05,Close,"May 11, 2018",1526068914608,105569,7.97,1007566095,7.97,1526045401001,14.38,8.04,New York Stock Exchange,Industrials,9.7599,6.37,-0.017114914425427
AVHI,134774,close,-0.1,-0.005560000000000001,17.9,1526068800126,A V Homes Inc.,17.95,1526068800147,18.05,0,0,0,0,1526068798349,0.07247,17.95,300,7300,17.9,Close,"May 11, 2018",1526068800126,100731,17.65,400033192,18.05,1526045400493,52.65,18,Nasdaq Global Select,Consumer Cyclical,20.5,14.65,0.025641025641025002
AVID,167343,close,0.26,0.05317,5.15,1526068800162,Avid Technology Inc.,5.15,1526068800191,5.5,0,0,0,0,1526068793087,0.057850000000000006,5.155,100,27190,5.15,Close,"May 11, 2018",1526068800162,470009,4.95,213622191,4.97,1526045400359,21.46,4.89,Nasdaq Global Select,Technology,7.65,3.99,-0.122082585278276
AVK,66193,close,0.03,0.0019500000000000001,15.44,1526068921047,Advent Claymore Convertible Securities and Income Fund,15.44,1526068921047,15.5,0,0,0,0,1526050573709,0.0047,15.5,89,189,15.44,Close,"May 11, 2018",1526068921047,40213,15.421,309475423,15.47,1526045400067,,15.41,New York Stock Exchange,Financial Services,16.8,14.62,-0.008729101938156
AVNW,12401,close,0.11,0.006430000000000001,17.21,1526068800230,Aviat Networks Inc.,17.21,1526068800230,17.29,0,0,0,0,1526066775386,0.03636,17.03,100,400,17.21,Close,"May 11, 2018",1526068800230,11001,17.02,91916046,17.1,1526053330942,,17.1,Nasdaq Global Select,Technology,21.85,12.9,0.13170086035737902
AVP,3162508,close,0.01,0.00513,1.96,1526068821024,Avon Products Inc.,1.96,1526068821024,1.98,0,0,0,0,1526068793909,0.03407,1.955,181,95569,1.96,Close,"May 11, 2018",1526068821024,2805078,1.9100000000000001,865693417,1.97,1526045401001,19.6,1.9500000000000002,New York Stock Exchange,Consumer Defensive,3.89,1.85,-0.105504587155963
AVT,880011,close,0.05,0.0012300000000000002,40.75,1526068800164,Avnet Inc.,40.75,1526068800202,41.09,0,0,0,0,1526068780542,0.04326000000000001,40.74,100,18014,40.75,Close,"May 11, 2018",1526068800164,416412,40.41,4807749915,40.68,1526045400767,12.54,40.7,Nasdaq Global Select,Technology,44.85,35.67,0.022166188651192003
AVX,224813,close,-0.01,-0.00063,15.76,1526068921213,AVX Corporation,15.76,1526068921213,15.9,0,0,0,0,1526068795293,0.04134,15.77,40,5449,15.76,Close,"May 11, 2018",1526068921213,131809,15.68,2653412999,15.76,1526045400152,21.01,15.77,New York Stock Exchange,Technology,20.22,14.51,-0.09489017579907301
AVXL,274129,close,0.09,0.04306,2.18,1526068800429,Anavex Life Sciences Corp.,2.18,1526068800429,2.19,0,0,0,0,1526068396810,0.011090000000000001,2.17,44,5156,2.18,Close,"May 11, 2018",1526068800429,464923,1.96,97170858,2.08,1526045400399,-5.59,2.09,NASDAQ Capital Market,Healthcare,6.27,1.85,-0.338607594936708
AVXS,1440170,close,0.09,0.00041000000000000005,217.65,1526068800431,AveXis Inc.,217.65,1526068800431,217.72,0,0,0,0,1526068716376,0.02194,217.67,100,10286,217.65,Close,"May 11, 2018",1526068800431,468824,217.52,8013106001,217.6,1526045400378,-17.64,217.56,Nasdaq Global Select,Healthcare,217.86,65.54,0.969046972576703
AVY,732915,close,-0.05,-0.00046,107.67,1526068939492,Avery Dennison Corporation,107.67,1526068939492,108.995,0,0,0,0,1526068796179,0.02681,107.69,8,8433,107.67,Close,"May 11, 2018",1526068939492,314547,107.42,9478285603,107.93,1526045400156,20.16,107.72,New York Stock Exchange,Industrials,123.67,81.84,-0.06514560452673601
AVYA,789730,close,0.02,0.00093,21.52,1526068867254,Avaya Holdings Corp.,21.52,1526068867254,22.48,0,0,0,0,1526068797733,0.06595000000000001,21.5,100,120584,21.52,Close,"May 11, 2018",1526068867254,1828415,21.03,2362769828,21.5,1526045436158,,21.5,New York Stock Exchange,Industrials,23.76,15.625,0.225071225071225
AWF,210064,close,0.005,0.00043000000000000004,11.68,1526068921050,Alliancebernstein Global High Income Fund,11.68,1526068921050,11.7,0,0,0,0,1526058824930,0.0031500000000000005,11.69,100,600,11.68,Close,"May 11, 2018",1526068921050,190476,11.67,1007162627,11.67,1526045400064,,11.675,New York Stock Exchange,Financial Services,13.12,11.65,-0.056885743828357004
AWI,369414,close,0.65,0.011160000000000002,58.9,1526068920908,Armstrong World Industries Inc,58.9,1526068920908,59.5,0,0,0,0,1526068778731,0.032240000000000005,58.875,100,13742,58.9,Close,"May 11, 2018",1526068920908,426241,57.8,3053625383,58.45,1526045400056,20.45,58.25,New York Stock Exchange,Basic Materials,64.6,41.2,-0.052845528455284
AWK,875143,close,-0.26,-0.0031000000000000003,83.48,1526068920906,American Water Works Company Inc.,83.48,1526068920906,83.9,0,0,0,0,1526068796236,0.023330000000000004,83.48,100,7024,83.48,Close,"May 11, 2018",1526068920906,301072,83.04,14863437189,83.9,1526045410079,27.02,83.74,New York Stock Exchange,Utilities,92.37,74.63,-0.049776117539993
AWP,294764,close,0.04,0.006180000000000001,6.51,1526068861268,Aberdeen Global Premier Properties Fund of Beneficial Interest,6.51,1526068861268,6.53,0,0,0,0,1526067895569,0.00337,6.505,100,600,6.51,Close,"May 11, 2018",1526068861268,178042,6.478,556005761,6.5,1526045409065,,6.47,New York Stock Exchange,Financial Services,6.98,5.75,-0.017254997265933002
AWR,266207,close,0.19,0.0034100000000000003,55.84,1526068923053,American States Water Company,55.84,1526068923053,55.96,0,0,0,0,1526068730715,0.01293,55.85,8,1618,55.84,Close,"May 11, 2018",1526068923053,125135,55.5,2051193949,55.78,1526045400065,30.35,55.65,New York Stock Exchange,Utilities,60,43.56,-0.008509182648108
AWRE,12897,close,0.15,0.036590000000000004,4.25,1526068800404,Aware Inc.,4.25,1526068800404,4.249,0,0,0,0,1526064013197,0.00572,4.2,1,101,4.25,Close,"May 11, 2018",1526068800404,17657,4,91573977,4.05,1526045400489,,4.1,NASDAQ Global Market,Technology,5.4,3.7,-0.07865168539325801
AWX,31366,close,0.11,0.050690000000000006,2.2800000000000002,1526068800048,Avalon Holdings Corporation,2.2800000000000002,1526069400001,2.34,0,0,0,0,0,0,0,0,0,2.2800000000000002,Close,"May 11, 2018",1526068800048,22683,2.122,8671595,2.21,1526045400023,,2.17,NYSE American,Industrials,3.64,1.83,0.058536585365853
AXAS,1570983,close,-0.02,-0.006940000000000001,2.86,1526068800447,Abraxas Petroleum Corporation,2.86,1526068800447,2.9,0,0,0,0,1526068006808,0.011750000000000002,2.86,69,9169,2.86,Close,"May 11, 2018",1526068800447,780340,2.83,474479202,2.9,1526045400671,15.89,2.88,NASDAQ Capital Market,Energy,2.99,1.45,0.12499999999999901
AXDX,200790,close,0.875,0.04599,19.9,1526068800384,Accelerate Diagnostics Inc.,19.9,1526068800384,20,0,0,0,0,1526068753686,0.0495,19.875,48,40673,19.9,Close,"May 11, 2018",1526068800384,821677,18.5,1110281138,19,1526045400682,-15.79,19.025,NASDAQ Capital Market,Healthcare,30.45,16.75,-0.30692167577413404
AXE,231782,close,0.5,0.0079,63.8,1526068921053,Anixter International Inc.,63.8,1526068921053,64,0,0,0,0,1526068795676,0.03431,63.85,200,4201,63.8,Close,"May 11, 2018",1526068921053,122442,63.2,2133165505,63.55,1526045409114,12.2,63.3,New York Stock Exchange,Industrials,88.85,56.25,-0.168745896257386
AXGN,436219,close,0.35000000000000003,0.00791,44.6,1526068800317,AxoGen Inc.,44.6,1526068800317,44.8,0,0,0,0,1526068778848,0.07377,44.575,36,20024,44.6,Close,"May 11, 2018",1526068800317,271438,43.95,1546815862,44.55,1526045400636,-148.67,44.25,NASDAQ Capital Market,Healthcare,44.9,12.525,0.5831842576028621
AXJL,2746,previousclose,0,0,70.759,1525982400232,WisdomTree Asia Pacific ex-Japan Total Dividend Fund,70.759,1525983000001,70.759,0,0,0,0,0,0,0,0,0,70.7587,Previous close,"May 10, 2018",1525910400000,291,70.759,45993155,70.02,1525959000110,,70.7587,NYSE Arca,,75.3322,64.21,0.003594056049687
AXJV,1690,close,0.11,0.00299,36.94,1526068800138,iShares Edge MSCI A Min Vol Asia ex Japan,36.94,1526069400000,36.94,0,0,0,0,0,0,0,0,0,36.94,Close,"May 11, 2018",1526068800138,624,36.94,7388000,36.94,1526062416840,,36.83,NYSE Arca,,38.95,32.69,0.0008152173913040001
AXL,2417542,close,-0.09,-0.00581,15.4,1526068921237,American Axle & Manufacturing Holdings Inc.,15.4,1526068921237,15.63,0,0,0,0,1526068797729,0.030240000000000003,15.4,100,28304,15.4,Close,"May 11, 2018",1526068921237,935979,15.3,1719539714,15.47,1526045400155,4.14,15.49,New York Stock Exchange,Consumer Cyclical,20.27,13.377,-0.11333714939896901
AXON,673929,close,0.03,0.025640000000000003,1.2,1526068800410,Axovant Sciences Ltd.,1.2,1526068800410,1.22,0,0,0,0,1526068465270,0.011760000000000001,1.195,100,21648,1.2,Close,"May 11, 2018",1526068800410,1840816,1.17,129345689,1.19,1526045400571,-0.5700000000000001,1.17,Nasdaq Global Select,Healthcare,27.9755,1.02,-0.779661016949152
AXP,3744583,close,0.04,0.00039000000000000005,101.42,1526068875109,American Express Company,101.42,1526068875109,102.68,0,0,0,0,1526068796224,0.032490000000000005,101.42,100,63975,101.42,Close,"May 11, 2018",1526068875109,1969067,101.27,87257934831,101.49,1526045401005,15.82,101.38,New York Stock Exchange,Financial Services,102.96,75.97,0.032136944964234006
AXR,1933,previousclose,0,0,7.23,1525896121043,AMREP Corporation,7.212,1526068800039,7.22,0,0,0,0,0,0,0,0,0,7.206,Previous close,"May 10, 2018",1525910400000,1437,7.212,58359261,7.23,1525872600057,,7.206,New York Stock Exchange,Industrials,7.71,5.61,0.042836468885672004
AXS,1042659,close,-0.07,-0.0012200000000000002,57.5,1526068849292,Axis Capital Holdings Limited,57.5,1526068849292,57.95,0,0,0,0,1526068799611,0.041330000000000006,57.51,100,15294,57.5,Close,"May 11, 2018",1526068849292,370046,57.31,4802285000,57.46,1526045400067,-24.57,57.57,New York Stock Exchange,Financial Services,66.52,47.43,0.176658143712942
AXS-D,10841,close,-0.02,-0.0008200000000000001,24.46,1526068922239,Axis Capital Holdings Limited Preferred Series D (Bermuda),24.46,1526068922239,24.53,0,0,0,0,1526063244709,0.0019,24.43,34,34,24.46,Close,"May 11, 2018",1526068922239,17895,24.41,0,24.45,1526045400069,,24.48,New York Stock Exchange,Financial Services,25.98,23.79,-0.000498117768105
AXS-E,34934,close,0.2,0.008230000000000001,24.5,1526068922144,Axis Capital Holdings Limited Depositary Shares Series E,24.5,1526068922144,24.5,0,0,0,0,1526064417223,0.00272,24.43,100,100,24.5,Close,"May 11, 2018",1526068922144,36765,24.27,0,24.31,1526045400103,,24.3,New York Stock Exchange,Financial Services,25.85,23.39,-0.013598538664501001
AXSM,204772,close,0.075,0.02222,3.45,1526068800359,Axsome Therapeutics Inc.,3.45,1526068800359,3.45,0,0,0,0,1526062730565,0.01058,3.4,34,995,3.45,Close,"May 11, 2018",1526068800359,94045,3.305,88614947,3.4,1526045400701,-3.32,3.375,NASDAQ Global Market,Healthcare,6.45,2.05,-0.38356164383561603
AXTA,2009484,close,-0.15,-0.004730000000000001,31.56,1526068913353,Axalta Coating Systems Ltd.,31.56,1526068913353,31.98,0,0,0,0,1526068780702,0.02959,31.55,1,46217,31.56,Close,"May 11, 2018",1526068913353,1561913,31.49,7740927823,31.75,1526045400015,26.08,31.71,New York Stock Exchange,Basic Materials,38.2,27.77,-0.010299625468164
AXTI,406647,close,-0.05,-0.007810000000000001,6.35,1526068800415,AXT Inc,6.35,1526068800415,6.45,0,0,0,0,1526068779551,0.01591,6.375,100,2700,6.35,Close,"May 11, 2018",1526068800415,169705,6.275,250432995,6.45,1526045400463,20.48,6.4,Nasdaq Global Select,Technology,10.75,5.8,-0.268571428571428
AXU,259426,close,-0.04,-0.026320000000000003,1.48,1526068800067,Alexco Resource Corp (Canada),1.48,1526069400001,1.53,0,0,0,0,1526065350279,0.0022400000000000002,1.49,100,500,1.48,Close,"May 11, 2018",1526068800067,223214,1.465,150431273,1.53,1526045400016,-74,1.52,NYSE American,Industrials,1.85,1.1,-0.089820359281437
AY,316241,close,-0.06,-0.0029700000000000004,20.11,1526068800231,Atlantica Yield plc,20.11,1526068800231,20.23,0,0,0,0,1526068795720,0.01997,20.11,100,2428,20.11,Close,"May 11, 2018",1526068800231,121582,20.02,2015369099,20.11,1526045400816,-111.72,20.17,Nasdaq Global Select,Utilities,25.99,18,-0.030642649801034004
AYI,1033119,close,0.8200000000000001,0.007220000000000001,114.34,1526068925069,Acuity Brands Inc (Holding Company),114.34,1526068925069,115.37,0,0,0,0,1526068796368,0.051820000000000005,114.34,100,27851,114.34,Close,"May 11, 2018",1526068925069,537457,113.08,4687873797,113.53,1526045401009,14.46,113.52,New York Stock Exchange,Technology,208.825,109.98,-0.367529738972302
AYR,330335,close,0.06,0.00269,22.38,1526068921051,Aircastle Limited,22.38,1526068921051,22.53,0,0,0,0,1526068792497,0.025990000000000003,22.385,52,10638,22.38,Close,"May 11, 2018",1526068921051,409311,21.91,1754345484,22.31,1526045400057,10.31,22.32,New York Stock Exchange,Industrials,25.3,18.97,-0.032350365469821
AYTU,2589556,close,-0.0349,-0.09662000000000001,0.32630000000000003,1526068800424,Aytu BioScience Inc.,0.32630000000000003,1526068800424,0.369,0,0,0,0,1526064845815,0.00013000000000000002,0.34490000000000004,100,200,0.32630000000000003,Close,"May 11, 2018",1526068800424,1538462,0.3229,8850225,0.36,1526045400688,-0.06,0.3612,NASDAQ Capital Market,Healthcare,6.82,0.32630000000000003,-0.8436363636363631
AYX,738204,close,0.29,0.008870000000000001,33,1526068920849,Alteryx Inc. Class A,33,1526068920849,34.25,0,0,0,0,1526068792114,0.037700000000000004,32.975,25,31208,33,Close,"May 11, 2018",1526068920849,827798,32.8,1999586919,32.8,1526045400102,-143.48,32.71,New York Stock Exchange,Technology,39.21,16.66,0.24990447076805403
AZN,4162794,close,0.39,0.010830000000000001,36.4,1526068921165,Astrazeneca PLC,36.4,1526068921165,36.5,0,0,0,0,1526068782061,0.01873,36.405,100,57063,36.4,Close,"May 11, 2018",1526068921165,3046610,35.99,92209466804,36.22,1526045526107,8.5,36.01,New York Stock Exchange,Healthcare,36.75,28.43,0.046677576219113004
AZO,331836,close,2.34,0.00355,660.86,1526068920910,AutoZone Inc.,660.86,1526068920910,664.639,0,0,0,0,1526068781998,0.04057,660.5,100,5631,660.86,Close,"May 11, 2018",1526068920910,138797,656,17777710931,658.81,1526045409142,14.8,658.52,New York Stock Exchange,Consumer Cyclical,797.89,491.13,-0.105927716077877
AZPN,446212,close,0,0,94.24,1526068800394,Aspen Technology Inc.,94.24,1526068800394,95.085,0,0,0,0,1526068782714,0.027090000000000003,94.27,100,4779,94.24,Close,"May 11, 2018",1526068800394,176412,93.84,6730963739,94.21,1526045400210,43.83,94.24,Nasdaq Global Select,Technology,94.33,53.51,0.42421036723590705
AZRE,2329,previousclose,0,0,14.85,1525982520937,Azure Power Global Limited Equity Shares,14.855,1526068800038,15,0,0,0,0,0,0,0,0,0,14.89,Previous close,"May 10, 2018",1525910400000,612,14.855,386917499,15.49,1525959009139,-33.09,14.89,New York Stock Exchange,Utilities,18.1,12.53,0.022664835164835
AZRX,33183,close,0.05,0.01946,2.62,1526068800243,AzurRx BioPharma Inc.,2.62,1526068800243,2.75,0,0,0,0,0,0,0,0,0,2.62,Close,"May 11, 2018",1526068800243,60556,2.56,43917475,2.67,1526046809871,-4.6,2.5700000000000003,NASDAQ Capital Market,Healthcare,5.25,2.3101000000000003,-0.30727762803234504
AZUL,574824,close,-1.5,-0.055850000000000004,25.36,1526068896634,Azul S.A. American Depositary Shares (each representing three preferred shares),25.36,1526068896634,27.11,0,0,0,0,1526068779978,0.027590000000000003,25.33,400,16467,25.36,Close,"May 11, 2018",1526068896634,596847,25.1,2824596115,26.86,1526045448252,,26.86,New York Stock Exchange,Industrials,35.05,19.43,0.08175594039468301
AZZ,119697,close,-0.45,-0.00983,45.35,1526068922086,AZZ Inc.,45.35,1526068922086,45.9,0,0,0,0,1526068763619,0.051820000000000005,45.3,100,2804,45.35,Close,"May 11, 2018",1526068922086,54110,45.3,1177345998,45.9,1526045400101,20.61,45.8,New York Stock Exchange,Industrials,58.1999,40,-0.099618025725761
B,242522,close,0.37,0.00632,58.87,1526068921053,Barnes Group Inc.,58.87,1526068921053,59.47,0,0,0,0,1526068588131,0.06162000000000001,58.9,100,9446,58.87,Close,"May 11, 2018",1526068921053,153294,58.51,3096048889,58.6,1526045400102,20.3,58.5,New York Stock Exchange,Industrials,72.87,52.42,-0.089027688886605
BA,4724330,close,-1.6099999999999999,-0.00468,342.46,1526068998411,The Boeing Company,342.46,1526068998411,345.415,0,0,0,0,1526068799727,0.01904,342.29,100,29880,342.46,Close,"May 11, 2018",1526068998411,1569328,341.051,199510680014,343.77,1526045411814,24.98,344.07,New York Stock Exchange,Industrials,371.6,175.471,0.170642184354964
BAB,169980,close,-0.04,-0.00135,29.52,1526068800349,PowerShares Taxable Municipal Bond Portfolio,29.52,1526069400001,29.64,0,0,0,0,1526068766279,0.012490000000000001,29.525,100,1000,29.52,Close,"May 11, 2018",1526068800349,80064,29.52,940212000,29.6,1526045400100,,29.56,NYSE Arca,,30.9793,29.3,-0.019256546031240003
BABA,18074812,close,-1.6,-0.00816,194.36,1526068862678,Alibaba Group Holding Limited,194.36,1526068862678,196.46,0,0,0,0,1526068799358,0.018680000000000002,194.28,100,177804,194.36,Close,"May 11, 2018",1526068862678,9518415,193.38,498695579037,196.3,1526045464726,63.72,195.96,New York Stock Exchange,Consumer Cyclical,206.2,114,0.067029676014157
BABY,301915,close,0.5,0.014270000000000001,35.55,1526068800149,Natus Medical Incorporated,35.55,1526068800182,36.15,0,0,0,0,1526068703659,0.02154,35.525,100,7916,35.55,Close,"May 11, 2018",1526068800149,367502,35,1182803389,35,1526045400669,25.39,35.05,Nasdaq Global Select,Healthcare,43.6,28,-0.07763157894736801
BAC,68855329,close,0.03,0.00097,30.92,1526068814459,Bank of America Corporation,30.92,1526068814459,31.03,0,0,0,0,1526068797704,0.010480000000000001,30.925,6,394148,30.92,Close,"May 11, 2018",1526068814459,37609542,30.81,313508838481,30.93,1526045414672,15.23,30.89,New York Stock Exchange,Financial Services,33.05,22.07,0.036987800538468
BAC+A,745343,close,0.07,0.00368,19.07,1526068925101,Bank of America Corporation Class A Warrant expiring January 16 2019,19.07,1526068925101,19.2,0,0,0,0,1526064924165,0.00144,19.04,80,80,19.07,Close,"May 11, 2018",1526068925101,55556,18.98,0,18.84,1525959090300,,19,New York Stock Exchange,Financial Services,21.3,9.95,0.060267857142857005
BAC+B,2135317,close,0.06,0.03125,1.98,1526068839293,Bank of America Corporation Class B Warrants expiring 10/28/2018,1.98,1526068839293,2.02,0,0,0,0,1526062521819,0.0036300000000000004,1.96,200,800,1.98,Close,"May 11, 2018",1526068839293,220386,1.9100000000000001,0,1.96,1526045420575,,1.92,New York Stock Exchange,Financial Services,3.89,0.5075000000000001,-0.14285714285714202
BAC-A,74208,close,0.07440000000000001,0.0029300000000000003,25.45,1526068920878,Bank of America Corporation Depositary Shares each representing a 1/1000 th interest in a share of 6.000% Non-Cumulative,25.45,1526068920878,25.45,0,0,0,0,1526067879502,0.007790000000000001,25.45,100,1205,25.45,Close,"May 11, 2018",1526068920878,154685,25.25,0,25.36,1526045443545,,25.3756,New York Stock Exchange,Financial Services,27.51,25.25,-0.040536606207723
BAC-C,79941,close,0.1,0.0038900000000000002,25.82,1526068920879,Bank of America Corporation Depositary Shares Series C,25.82,1526068920879,25.82,0,0,0,0,1526068668885,0.05741,25.81,100,10833,25.82,Close,"May 11, 2018",1526068920879,188695,25.61,0,25.69,1526045441910,,25.72,New York Stock Exchange,Financial Services,27.83,25.41,-0.035743474772619
BAC-D,31333,close,0.1,0.00391,25.7,1526068920880,Bank of America Corporation Depositary Shares Rpstg 1/1000th Interest in Sh of Non Cum Pfd Stk Ser D,25.7,1526068920880,25.7,0,0,0,0,0,0,0,0,0,25.7,Close,"May 11, 2018",1526068920880,45113,25.59,0,25.6,1526045409144,,25.6,New York Stock Exchange,Financial Services,26.25,25.32,0.00897037726033
BAC-E,17957,close,0.0359,0.00152,23.7,1526068921019,Bank of America Corporation Depositary Sh repstg 1/1000th Perp Pfd Ser E,23.7,1526068921019,23.789,0,0,0,0,0,0,0,0,0,23.7,Close,"May 11, 2018",1526068921019,9298,23.66,1919700000,23.7,1526045409144,,23.6641,New York Stock Exchange,Financial Services,25.09,23.03,0.013260884458603002
BAC-I,22062,close,0.17,0.006620000000000001,25.86,1526068920881,Bank Amer Corp Dep Sh Repstg 1/1000th Pfd Ser I,25.86,1526068920881,25.86,0,0,0,0,1526049549757,0.014580000000000001,25.64,109,249,25.86,Close,"May 11, 2018",1526068920881,17078,25.62,568920000,25.77,1526045409145,,25.69,New York Stock Exchange,Financial Services,26.87,25,0.011098866498740001
BAC-L,9426,close,1,0.0007800000000000001,1275,1526068925100,Bank of America Corporation Non Cumulative Perpetual Conv Pfd Ser L,1275,1526068925100,1277.43,0,0,0,0,1526058612258,0.06479,1276.2,100,330,1275,Close,"May 11, 2018",1526068925100,5093,1272.99,0,1271,1525959087132,,1274,New York Stock Exchange,Financial Services,1352.71,1187.95,-0.015181967162425002
BAC-W,64807,close,0.1,0.0038100000000000005,26.34,1526068920905,Bank of America Corporation Depository Shares Series W,26.34,1526068920905,26.34,0,0,0,0,1526068543795,0.0038900000000000002,26.31,100,600,26.34,Close,"May 11, 2018",1526068920905,154242,26.23,0,26.23,1526045437198,,26.24,New York Stock Exchange,Financial Services,27.53,25.85,-0.010475982170466
BAC-Y,51362,close,0.23,0.00881,26.34,1526068920909,Bank of America Corporation Depositary Shares Series Y,26.34,1526068920909,26.35,0,0,0,0,1526067899704,0.00223,26.33,100,200,26.34,Close,"May 11, 2018",1526068920909,89686,26.06,0,26.06,1526045409146,,26.11,New York Stock Exchange,Financial Services,27.39,25.82,-0.0059013896820860005
