symbol,avgTotalVolume,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,primaryExchange,sector,week52High,week52Low,ytdChange
DBA,539193,close,-0.15,-0.00782,19.04,1.5259E+12,PowerShares DB Agriculture Fund,19.04,1.5259E+12,19.13,0,0,0,0,1.52589E+12,0.00045,19.055,100,237,19.04,Close,09-May-18,1.5259E+12,526667,19.005,738752762,19.13,1.52587E+12,,19.19,NYSE Arca,,20.3801,18.18,0.011597259
DBAP,1063,close,0.345,0.01151,30.315,1.5259E+12,Xtrackers MSCI Asia Pacific ex Japan Hedged Equity,30.18,1.5259E+12,30.34,0,0,0,0,0,0,0,0,0,30.315,Close,09-May-18,1.5259E+12,3648,29.83,3031530,29.83,1.52588E+12,,29.97,NYSE Arca,,30.7022,25.8102,0.02918956
DBAW,7821,close,0.1337,0.00478,28.102,1.5259E+12,Xtrackers MSCI All World ex US Hedged Equity,28.1,1.5259E+12,28.109,0,0,0,0,0,0,0,0,0,28.102,Close,09-May-18,1.5259E+12,20559,27.99,129269228,27.99,1.52587E+12,,27.9683,NYSE Arca,,29.0699,25.86,0.002807458
DBB,223717,close,-0.01,-0.00053,18.85,1.5259E+12,PowerShares DB Base Metals Fund,18.75,1.5259E+12,18.87,0,0,0,0,1.5259E+12,0.00725,18.84,20,400,18.85,Close,09-May-18,1.5259E+12,55172,18.71,343070754,18.71,1.52587E+12,,18.86,NYSE Arca,,19.94,15.29,-0.030832477
DBBR,2969,close,0.31,0.02392,13.27,1.5259E+12,Xtrackers MSCI Brazil Hedged Equity,13.27,1.5259E+12,13.27,0,0,0,0,0,0,0,0,0,13.27,Close,09-May-18,1.5259E+12,1669,13.01,5318616,13.15,1.52588E+12,,12.96,NYSE Arca,,14,9.34,0.058823529
DBC,2402841,close,0.16,0.00902,17.89,1.5259E+12,PowerShares DB Commodity Index Trac,17.87,1.5259E+12,17.93,0,0,0,0,1.5259E+12,0.00255,17.89,2000,12116,17.89,Close,09-May-18,1.5259E+12,4751373,17.78,3066346716,17.82,1.52587E+12,,17.73,NYSE Arca,,17.89,13.69,0.062312762
DBD,1500626,close,0.6,0.048,13.1,1.5259E+12,Diebold Nixdorf Incorporated,13.1,1.5259E+12,13.2,0,0,0,0,1.5259E+12,0.06416,13.075,500,238763,13.1,Close,09-May-18,1.5259E+12,3721368,12.45,995049970,12.75,1.52587E+12,13.94,12.5,New York Stock Exchange,Technology,28.75,11.425,-0.27662037
DBE,128549,close,0.2852,0.01745,16.63,1.5259E+12,PowerShares DB Energy Fund,16.64,1.5259E+12,16.65,0,0,0,0,1.5259E+12,0.00251,16.65,24,124,16.63,Close,09-May-18,1.5259E+12,49402,16.56,206212665,16.56,1.52587E+12,,16.3448,NYSE Arca,,16.63,10.78,0.122582418
DBEF,1208195,close,0.14,0.00433,32.46,1.5259E+12,Xtrackers MSCI EAFE Hedged Equity,32.465,1.5259E+12,32.47,0,0,0,0,1.5259E+12,0.01469,32.445,100,9750,32.46,Close,09-May-18,1.5259E+12,663717,32.28,6289150968,32.28,1.52587E+12,,32.32,NYSE Arca,,33.0472,29.64,0.015075377
DBEM,81894,close,0.18,0.00749,24.2,1.5259E+12,Xtrackers MSCI Emerging Markets Hedged Equity,24.12,1.5259E+12,24.2,0,0,0,0,1.52589E+12,0.00101,24.11,6,6,24.2,Close,09-May-18,1.5259E+12,5941,24.05,189989360,24.07,1.52587E+12,,24.02,NYSE Arca,,26.32,21.0789,-0.021189894
DBES,46,close,-0.0001,0,30.6,1.5259E+12,Xtrackers MSCI EAFE Small Cap Hedged Equity,30.6,1.5259E+12,,0,0,0,0,0,0,0,0,0,30.6,Close,09-May-18,1.5259E+12,39,,3060031,30.6,1.52587E+12,,30.6001,BATS Exchange,,30.73,27.49,0.038178376
DBEU,471539,close,0.21,0.0072,29.39,1.5259E+12,Xtrackers MSCI Europe Hedged Equity,29.39,1.5259E+12,29.41,0,0,0,0,1.5259E+12,0.04764,29.375,100,10800,29.39,Close,09-May-18,1.5259E+12,226700,29.185,1656126529,29.19,1.52587E+12,,29.18,NYSE Arca,,29.5,26.5748,0.025298665
DBEZ,17177,close,0.1348,0.00426,31.81,1.5259E+12,Xtrackers MSCI Eurozone Hedged Equity,31.81,1.5259E+12,31.81,0,0,0,0,1.52589E+12,0.07039,31.81,200,200,31.81,Close,09-May-18,1.5259E+12,2841,31.718,42943532,31.73,1.52587E+12,,31.6752,NYSE Arca,,31.9698,28.7,0.043663921
DBGR,3668,close,0.08,0.00281,28.6,1.5259E+12,Xtrackers MSCI Germany Hedged Equity,28.6,1.5259E+12,28.6,0,0,0,0,0,0,0,0,0,28.6,Close,09-May-18,1.5259E+12,802,28.51,37202880,28.53,1.52587E+12,,28.52,NYSE Arca,,29.78,25.97,0.010272759
DBJP,240385,close,-0.12,-0.00275,43.57,1.5259E+12,Xtrackers MSCI Japan Hedged Equity,43.57,1.5259E+12,43.58,0,0,0,0,1.52589E+12,0.00985,43.53,100,328,43.57,Close,09-May-18,1.5259E+12,33299,43.4,1263564856,43.46,1.52587E+12,,43.69,NYSE Arca,,46.61,37.94,-0.011090991
DBKO,9732,close,0.2,0.00642,31.33,1.5259E+12,Xtrackers MSCI South Korea Hedged Equity,31.32,1.5259E+12,31.33,0,0,0,0,1.52588E+12,0.07855,31.32,100,100,31.33,Close,09-May-18,1.5259E+12,1273,31.32,10965531,31.06,1.52579E+12,,31.13,NYSE Arca,,32.94,27.91,-0.008598726
DBL,69738,sip,0.05,0.00241,20.71,1.52581E+12,DoubleLine Opportunistic Credit Fund of Beneficial Interest,20.76,1.5259E+12,20.86,0,0,0,0,0,0,0,0,0,20.76,15 minute delayed price,4:00:00 PM,1.5259E+12,43237,20.74,308506617,20.74,1.52587E+12,,20.71,New York Stock Exchange,Financial Services,26.09,20.7,-0.032713074
DBMX,847,close,-0.08,-0.0043,18.51,1.5259E+12,Xtrackers MSCI Mexico Hedged Equity,18.51,1.5259E+12,18.51,0,0,0,0,0,0,0,0,0,18.51,Close,09-May-18,1.5259E+12,5057,18.509,925519,18.52,1.52589E+12,,18.59,NYSE Arca,,21.6296,18.51,-0.064418722
DBO,2115396,close,0.23,0.01899,12.34,1.5259E+12,PowerShares DB Oil Fund,12.34,1.5259E+12,12.39,0,0,0,0,1.5259E+12,0.02722,12.34,94,8300,12.34,Close,09-May-18,1.5259E+12,304923,12.29,375136494,12.29,1.52587E+12,,12.11,NYSE Arca,,12.34,7.4,0.18842002
DBP,28241,close,-0.08,-0.00208,38.35,1.5259E+12,PowerShares DB Precious Metals Fund,38.35,1.5259E+12,38.422,0,0,0,0,0,0,0,0,0,38.35,Close,09-May-18,1.5259E+12,27219,38.3,153401534,38.36,1.52587E+12,,38.43,NYSE Arca,,40.26,35.71,-0.013099607
DBRT,511,close,-2.97,-0.09763,27.45,1.5259E+12,Credit Suisse AxelaTrader 3x Inverse Brent Crude Oil ETN,27.45,1.5259E+12,27.78,0,0,0,0,0,0,0,0,0,27.45,Close,09-May-18,1.5259E+12,200,27.45,0,30.98,1.52579E+12,,30.42,NYSE Arca,,99.24,27.45,-0.404580153
DBS,1056,close,0.04,0.00159,25.26,1.5259E+12,PowerShares DB Silver Fund,25.26,1.5259E+12,25.26,0,0,0,0,0,0,0,0,0,25.26,Close,09-May-18,1.5259E+12,330,25.26,20209010,25.26,1.52588E+12,,25.22,NYSE Arca,,27.91,23.5,-0.041064639
DBUK,155,sip,0.24,0.01098,21.86,1.52581E+12,Xtrackers MSCI United Kingdom Hedged Equity,22.1,1.52588E+12,,0,0,0,0,0,0,0,0,0,22.1,15 minute delayed price,10:13:14 AM,1.52588E+12,20,,2210022,22.1,1.52588E+12,,21.86,NYSE Arca,,22.215,19.98,0.003544081
DBV,5336,close,-0.0416,-0.00172,24.17,1.5259E+12,PowerShares DB G10 Currency Harvest,24.18,1.5259E+12,24.315,0,0,0,0,1.52589E+12,0.00249,24.19,2,2,24.17,Close,09-May-18,1.5259E+12,803,24.17,29004967,24.18,1.52587E+12,,24.2116,NYSE Arca,,24.9,21.17,0.024539073
DBVT,161916,close,0.26,0.01133,23.2,1.5259E+12,DBV Technologies S.A.,23.2,1.5259E+12,23.45,0,0,0,0,1.5259E+12,0.01305,23.21,100,790,23.2,Close,09-May-18,1.5259E+12,60536,22.825,1378564787,23.02,1.52587E+12,,22.94,Nasdaq Global Select,Healthcare,50.57,20.075,-0.09897879
DBX,3304456,close,1.17,0.0387,31.4,1.5259E+12,Dropbox Inc,31.4,1.5259E+12,31.5,0,0,0,0,1.5259E+12,0.01163,31.45,100,35064,31.4,Close,09-May-18,1.5259E+12,3014961,30.14,12305754545,30.6,1.52587E+12,,30.23,Nasdaq Global Select,Technology,34.829,27.75,0.061446629
DCAR,382009,close,0.02,0.01136,1.78,1.5259E+12,DropCar Inc.,1.75,1.5259E+12,1.8,0,0,0,0,0,0,0,0,0,1.78,Close,09-May-18,1.5259E+12,84308,1.72,13902395,1.76,1.52587E+12,,1.76,NASDAQ Capital Market,Technology,13.52,1.57,-0.555555556
DCF,62620,sip,-0.04,-0.00434,9.24,1.52581E+12,Dreyfus Alcentra Global Credit Income 2024 Target Term Fund Inc.,9.18,1.5259E+12,9.2,0,0,0,0,1.52588E+12,0.01865,9.18,100,800,9.18,15 minute delayed price,4:00:00 PM,1.5259E+12,42895,9.17,137252071,9.2,1.52587E+12,,9.22,New York Stock Exchange,,10.0499,9.18,-0.000964362
DCHF,140,sip,2.77,0.11605,23.87,1.52425E+12,ETNs linked to the VelocityShares Daily 4X Long USD vs. CHF Index,26.64,1.52587E+12,,0,0,0,0,0,0,0,0,0,26.64,15 minute delayed price,9:24:53 AM,1.52587E+12,1500,,4262400,26.15,1.52528E+12,,23.87,NYSE Arca,,26.64,19.08,0.012298558
DCI,446923,sip,0.34,0.0073,46.57,1.52581E+12,Donaldson Company Inc.,46.91,1.5259E+12,46.94,0,0,0,0,1.5259E+12,0.03343,46.94,100,6853,46.91,15 minute delayed price,4:00:00 PM,1.5259E+12,204996,46.44,6092359130,46.76,1.52587E+12,26.5,46.57,New York Stock Exchange,Industrials,52.2,42.59,-0.045150814
DCIX,165978,close,0.41,0.25,2.05,1.5259E+12,Diana Containerships Inc.,2.02,1.5259E+12,3.24,0,0,0,0,1.5259E+12,0.01213,2.07,100,439752,2.05,Close,09-May-18,1.5259E+12,36253256,2,14458875,2.65,1.52587E+12,,1.64,Nasdaq Global Select,Industrials,3162.9402,1.31,-0.593052109
DCO,38161,sip,0.93,0.02936,31.68,1.52581E+12,Ducommun Incorporated,32.61,1.5259E+12,32.67,0,0,0,0,1.5259E+12,0.12444,32.5,40,3557,32.61,15 minute delayed price,4:00:00 PM,1.5259E+12,28584,31.77,369818694,31.79,1.52587E+12,24.52,31.68,New York Stock Exchange,Industrials,35.55,25.06,0.105759162
DCOM,149654,close,0.1,0.00513,19.6,1.5259E+12,Dime Community Bancshares Inc.,19.6,1.5259E+12,19.7,0,0,0,0,1.5259E+12,0.01838,19.575,100,1410,19.6,Close,09-May-18,1.5259E+12,76714,19.35,734691692,19.5,1.52587E+12,14.52,19.5,Nasdaq Global Select,Financial Services,22.65,17.75,-0.060064301
DCP,457689,sip,0.82,0.02202,37.24,1.52581E+12,DCP Midstream LP,38.06,1.5259E+12,38.85,0,0,0,0,1.5259E+12,0.07967,37.99,88,20594,38.06,15 minute delayed price,4:00:00 PM,1.5259E+12,258491,37.51,5454372054,37.76,1.52587E+12,135.93,37.24,New York Stock Exchange,Energy,42.79,29.6962,0.036214644
DCPH,107291,close,0.93,0.0377,25.6,1.5259E+12,Deciphera Pharmaceuticals Inc.,25.6,1.5259E+12,26.2,0,0,0,0,1.5259E+12,0.01523,25.54,100,1665,25.6,Close,09-May-18,1.5259E+12,109324,23.2,834409677,23.2,1.52587E+12,,24.67,Nasdaq Global Select,Healthcare,29.98,15.15,-0.021420071
DCT,925048,close,-0.09,-0.00137,65.75,1.5259E+12,DCT Industrial Trust Inc,65.75,1.5259E+12,66.06,0,0,0,0,1.5259E+12,0.04742,65.76,100,49409,65.75,Close,09-May-18,1.5259E+12,1041944,65.54,6192300021,65.76,1.52587E+12,26.62,65.84,New York Stock Exchange,Real Estate,66.53,50.69,0.141935428
DCUD,68205,sip,-0.078,-0.00177,44.31,1.52581E+12,Dominion Energy Inc. 2016 Series A Corporate Units,44.052,1.5259E+12,44.25,0,0,0,0,0,0,0,0,0,44.052,15 minute delayed price,4:01:38 PM,1.5259E+12,417487,43.74,0,45.1,1.52579E+12,,44.13,New York Stock Exchange,Utilities,53.58,44.052,-0.110843359
DD-A,473,sip,-0.0499,-0.00058,85.1,1.52572E+12,E.I. du Pont de Nemours and Company Preferred Stock,86.25,1.5259E+12,86.3,0,0,0,0,0,0,0,0,0,86.25,15 minute delayed price,4:00:00 PM,1.5259E+12,1285,85.5,60375000,85.1,1.5257E+12,,86.2999,New York Stock Exchange,Basic Materials,96.65,82.01,-0.0504129
DD-B,804,sip,0.54,0.00535,100.96,1.52581E+12,E.I. du Pont de Nemours and Company Preferred Stock,101.5,1.5259E+12,101.95,0,0,0,0,1.52589E+12,0.01719,100.99,100,100,101.5,15 minute delayed price,4:00:00 PM,1.5259E+12,5817,100.94,169768291,100.95,1.52587E+12,,100.96,New York Stock Exchange,Basic Materials,110,100,-0.0537478
DDBI,614,sip,0.0631,0.00211,30.06,1.52572E+12,Legg Mason Developed EX-US Diversified Core ETF,29.93,1.52588E+12,,0,0,0,0,0,0,0,0,0,29.93,15 minute delayed price,11:50:00 AM,1.52588E+12,8,,5986000,30.06,1.52571E+12,,29.8669,NASDAQ Global Market,,31.4899,27.09,0.00629717
DDD,1994027,close,0.99,0.08976,12.02,1.5259E+12,3D Systems Corporation,12,1.5259E+12,12.09,0,0,0,0,1.5259E+12,0.0202,12.05,600,132126,12.02,Close,09-May-18,1.5259E+12,6540891,10.95,1368017043,11.03,1.52587E+12,-21.46,11.03,New York Stock Exchange,Technology,23.702,7.92,0.217439294
DDE,25825,sip,0.02,0.01361,1.47,1.52581E+12,Dover Downs Gaming & Entertainment Inc,1.49,1.5259E+12,1.52,0,0,0,0,0,0,0,0,0,1.49,15 minute delayed price,4:02:01 PM,1.5259E+12,34825,1.45,49591983,1.48,1.52587E+12,,1.47,New York Stock Exchange,Consumer Cyclical,1.79,0.92,0.455445545
DDEZ,3340,close,0.0376,0.00117,32.289,1.5259E+12,WisdomTree Dynamic Currency Hedged Europe Equity Fund,32.289,1.5259E+12,32.289,0,0,0,0,0,0,0,0,0,32.289,Close,09-May-18,1.5259E+12,1569,32.289,17758950,32.251,1.52587E+12,,32.2514,BATS Exchange,,33.88,29.4301,0.022707886
DDF,30814,sip,0.04,0.00367,10.89,1.52581E+12,Delaware Investments Dividend & Income Fund Inc.,10.93,1.5259E+12,10.96,0,0,0,0,1.52589E+12,0.00744,10.92,100,500,10.93,15 minute delayed price,4:00:00 PM,1.5259E+12,67204,10.91,84031578,10.96,1.52587E+12,,10.89,New York Stock Exchange,Financial Services,11.3634,10.13,0.034246966
DDG,651,close,-0.8079,-0.03663,21.25,1.5259E+12,ProShares Short Oil & Gas,21.25,1.5259E+12,21.25,0,0,0,0,0,0,0,0,0,21.25,Close,09-May-18,1.5259E+12,817,21.25,1593750,22.27,1.52579E+12,,22.0579,NYSE Arca,,27.5809,21.25,-0.027000441
DDJP,19,close,-0.06,-0.00204,29.3,1.5259E+12,WisdomTree Dynamic Currency Hedged Japan Equity Fund,29.3,1.5259E+12,29.3,0,0,0,0,0,0,0,0,0,29.3,Close,09-May-18,1.5259E+12,200,29.3,2930000,29.36,1.52587E+12,,29.36,BATS Exchange,,31.29,26.86,-0.017402945
DDLS,911,close,0.03,0.0009,33.31,1.5259E+12,WisdomTree Dynamic Currency Hedged International SmallCap Equity Fund,33.31,1.5259E+12,,0,0,0,0,0,0,0,0,0,33.31,Close,09-May-18,1.5259E+12,59,,16655000,33.31,1.52587E+12,,33.28,BATS Exchange,,34.74,29.5919,-0.012169783
DDM,352273,close,2.04,0.0162,127.94,1.5259E+12,ProShares Ultra Dow30,127.94,1.5259E+12,128.38,0,0,0,0,1.5259E+12,0.0024,127.92,100,476,127.94,Close,09-May-18,1.5259E+12,198333,125.69,441393000,126.8,1.52587E+12,,125.9,NYSE Arca,,152.41,90.84,-0.050054363
DDP,8,previousclose,0,0,48.333,1.52348E+12,DB Commodity Short ETN due April 1 2038,43.51,1.52546E+12,,0,0,0,0,0,0,0,0,0,48.3325,Previous close,04-May-18,1.52539E+12,2,,488158,46.7,1.52538E+12,,48.3325,NYSE Arca,,57.02,38,0.085879578
DDR,4348951,close,0.21,0.02881,7.5,1.5259E+12,DDR Corp.,7.5,1.5259E+12,7.56,0,0,0,0,1.5259E+12,0.08981,7.49,5,418176,7.5,Close,09-May-18,1.5259E+12,4656230,7.28,2769582510,7.29,1.52587E+12,6.58,7.29,New York Stock Exchange,Real Estate,10.8675,6.63,-0.17248425
DDR-A,10685,sip,-0.05,-0.00215,23.3,1.52581E+12,DDR Corp. Depositary Shares each representing a 1/20th interest in a share of 6.375% Class A Cumulative Redeemable Preferred Shares,23.25,1.5259E+12,23.4,0,0,0,0,0,0,0,0,0,23.25,15 minute delayed price,4:02:01 PM,1.5259E+12,4722,23.14,0,23.37,1.52579E+12,,23.3,New York Stock Exchange,Real Estate,27.09,22.3948,-0.098541417
DDR-J,11235,sip,0.05,0.00221,22.65,1.52581E+12,DDR Corporation Dep Shs Repstg 1/20th Pfd Cl J,22.7,1.5259E+12,22.735,0,0,0,0,0,0,0,0,0,22.7,15 minute delayed price,4:02:01 PM,1.5259E+12,7433,22.63,0,22.08,1.52458E+12,,22.65,New York Stock Exchange,Real Estate,25.79,21.38,-0.079376821
DDR-K,9356,sip,-0.025,-0.00115,21.73,1.52581E+12,DDR Corp. DEPOSITARY SH REPSTG 1/20TH PDF CL K % (United States),21.675,1.5259E+12,21.889,0,0,0,0,1.52589E+12,0.02791,21.69,81,81,21.675,15 minute delayed price,4:00:00 PM,1.5259E+12,2902,21.58,0,21.58,1.52587E+12,,21.7,New York Stock Exchange,Real Estate,25.979,21.04,-0.12786258
DDS,479208,sip,0.71,0.01041,68.21,1.52581E+12,Dillard's Inc.,68.92,1.5259E+12,69.87,0,0,0,0,1.5259E+12,0.01251,68.86,7,6137,68.92,15 minute delayed price,4:02:02 PM,1.5259E+12,490568,67.36,1924235993,68.21,1.52587E+12,13.81,68.21,New York Stock Exchange,Consumer Cyclical,88.51,45.51,0.126678207
DDT,11744,sip,0.017,0.00067,25.43,1.52581E+12,Dillard's Capital Trust I,25.447,1.5259E+12,25.46,0,0,0,0,0,0,0,0,0,25.447,15 minute delayed price,4:00:00 PM,1.5259E+12,7073,25.42,0,25.56,1.52544E+12,,25.43,New York Stock Exchange,Consumer Cyclical,26.4,25.13,0.004701513
DDWM,64022,close,0.14,0.00456,30.83,1.5259E+12,WisdomTree Dynamic Currency Hedged International Equity Fund,30.83,1.5259E+12,30.859,0,0,0,0,1.52589E+12,0.00249,30.82,106,106,30.83,Close,09-May-18,1.5259E+12,42570,30.7,539525000,30.69,1.52587E+12,,30.69,BATS Exchange,,31.9952,28.25,0.000652103
DE,2751956,close,3.09,0.02175,145.16,1.5259E+12,Deere & Company,145.16,1.5259E+12,145.53,0,0,0,0,1.5259E+12,0.04336,145.22,100,77211,145.16,Close,09-May-18,1.5259E+12,1780696,142.09,47001044596,143.21,1.52587E+12,19.78,142.07,New York Stock Exchange,Industrials,175.26,111.12,-0.097320617
DEA,416101,close,0.15,0.00722,20.93,1.5259E+12,Easterly Government Properties Inc.,20.93,1.5259E+12,21.085,0,0,0,0,1.5259E+12,0.05216,20.94,300,21377,20.93,Close,09-May-18,1.5259E+12,409835,20.67,954858121,20.78,1.52587E+12,16.61,20.78,New York Stock Exchange,Real Estate,22.32,19.03,-0.010589266
DECK,587029,close,1.43,0.01487,97.62,1.5259E+12,Deckers Outdoor Corporation,97.62,1.5259E+12,97.93,0,0,0,0,1.5259E+12,0.06043,97.64,100,29331,97.62,Close,09-May-18,1.5259E+12,485372,95.875,3100690588,96.55,1.52587E+12,23.41,96.19,New York Stock Exchange,Consumer Cyclical,98.92,56.48,0.198629283
DEE,0,previousclose,0,0,61.6,1.51968E+12,DB Commodity Double Short ETN due April 1 2038,73.38,1.52285E+12,,0,0,0,0,0,0,0,0,0,77,Previous close,04-Apr-18,1.5228E+12,1,,531300,73.38,1.52285E+12,,77,NYSE Arca,,77,0,0
DEEF,13065,close,0.122,0.00408,30.052,1.5259E+12,Xtrackers FTSE Developed ex US Comprehensive Factor,30.052,1.5259E+12,30.11,0,0,0,0,1.52589E+12,0.00015,30.11,1,1,30.052,Close,09-May-18,1.5259E+12,6667,29.871,61606630,29.94,1.52587E+12,,29.93,NYSE Arca,,31.76,26.822,-0.005380185
DEF,10526,close,0.235,0.00514,45.955,1.5259E+12,PowerShares Defensive Equity Portfolio,46.04,1.5259E+12,46.04,0,0,0,0,0,0,0,0,0,45.955,Close,09-May-18,1.5259E+12,6563,45.68,174629000,45.71,1.52587E+12,,45.72,NYSE Arca,,49.26,41.13,-0.014865363
DEFA,404,close,0,0,29.15,1.5259E+12,iShares Adaptive Currency Hedged MSCI EAFE,29.15,1.5259E+12,,0,0,0,0,0,0,0,0,0,29.15,Close,09-May-18,1.5259E+12,0,,2915000,29.15,1.52587E+12,,29.15,BATS Exchange,,30.45,26.6974,0.003062524
DEI,853143,sip,-0.04,-0.00104,38.52,1.52581E+12,Douglas Emmett Inc.,38.48,1.5259E+12,38.59,0,0,0,0,1.5259E+12,0.04707,38.49,100,40849,38.48,15 minute delayed price,4:00:00 PM,1.5259E+12,867835,37.935,6537780822,38.38,1.52587E+12,20.15,38.52,New York Stock Exchange,Real Estate,41.59,34.72,-0.055775896
DELT,130237,close,-0.02,-0.01818,1.08,1.5259E+12,Delta Technology Holdings Limited,1.08,1.5259E+12,1.13,0,0,0,0,0,0,0,0,0,1.08,Close,09-May-18,1.5259E+12,99437,1.07,10866613,1.1,1.52587E+12,,1.1,NASDAQ Capital Market,Basic Materials,4.7,0.9103,-0.017857143
DEM,200855,close,0.02,0.00044,45.75,1.5259E+12,WisdomTree Emerging Markets High Dividend Fund,45.75,1.5259E+12,45.84,0,0,0,0,1.52589E+12,0.0021,45.69,13,278,45.75,Close,09-May-18,1.5259E+12,132381,45.51,2191425000,45.79,1.52587E+12,,45.73,NYSE Arca,,50.31,40,-0.003703704
DEMG,1326,sip,-0.025,-0.0009,27.9,1.52581E+12,Xtrackers FTSE Emerging Comprehensive Factor,27.875,1.5259E+12,,0,0,0,0,0,0,0,0,0,27.875,15 minute delayed price,3:50:41 PM,1.5259E+12,120,,6968778,27.91,1.52587E+12,,27.9,NYSE Arca,,30.95,26.67,-0.044094974
DENN,292004,close,-0.38,-0.02385,15.55,1.5259E+12,Denny's Corporation,15.55,1.5259E+12,15.91,0,0,0,0,1.5259E+12,0.03543,15.54,100,6010,15.55,Close,09-May-18,1.5259E+12,169630,15.52,999190410,15.91,1.52587E+12,25.49,15.93,NASDAQ Capital Market,Consumer Cyclical,17.75,10.87,0.179126573
DEO,515372,close,0.16,0.00111,144.06,1.5259E+12,Diageo plc,144.06,1.5259E+12,144.55,0,0,0,0,1.5259E+12,0.01313,144.06,8,3610,144.06,Close,09-May-18,1.5259E+12,274943,143.41,88612877839,143.73,1.52587E+12,,143.9,New York Stock Exchange,Consumer Defensive,147.62,117.73,0.00168107
DEPO,1114957,close,-0.12,-0.01974,5.96,1.5259E+12,Depomed Inc.,5.96,1.5259E+12,6.21,0,0,0,0,1.5259E+12,0.01088,5.965,100,29185,5.96,Close,09-May-18,1.5259E+12,2682445,5.89,378555819,6.05,1.52587E+12,-4,6.08,Nasdaq Global Select,Healthcare,12.3,4.31,-0.287221571
DERM,872896,close,-0.23,-0.02224,10.11,1.5259E+12,Dermira Inc.,10.11,1.5259E+12,10.57,0,0,0,0,1.5259E+12,0.00762,10.1,5,5943,10.11,Close,09-May-18,1.5259E+12,779921,10.08,423083088,10.36,1.52587E+12,-2.08,10.34,Nasdaq Global Select,Healthcare,32.97,6.98,-0.620689655
DES,176892,close,0.11,0.00388,28.46,1.5259E+12,WisdomTree U.S. SmallCap Dividend Fund,28.46,1.5259E+12,28.5,0,0,0,0,1.52587E+12,0.00051,28.41,56,56,28.46,Close,09-May-18,1.5259E+12,109804,28.269,2022083000,28.37,1.52587E+12,,28.35,NYSE Arca,,29.75,25.48414,-0.025093106
DESC,2642,close,0.3269,0.0094,35.106,1.5259E+12,Xtrackers Russell 2000 Comprehensive Factor,35.106,1.5259E+12,35.106,0,0,0,0,0,0,0,0,0,35.106,Close,09-May-18,1.5259E+12,2437,34.8,10531835,34.91,1.52587E+12,,34.7791,NYSE Arca,,36,30.59,0.028800047
DESP,185306,close,-0.12,-0.00436,27.4,1.5259E+12,Despegar.com Corp.,27.4,1.5259E+12,27.83,0,0,0,0,1.5259E+12,0.03252,27.35,100,19358,27.4,Close,09-May-18,1.5259E+12,595264,26.31,1893274514,27.63,1.52587E+12,,27.52,New York Stock Exchange,Consumer Cyclical,36.5635,22.73,-0.052015157
DEST,44724,close,0.1,0.03401,3.04,1.5259E+12,Destination Maternity Corporation,3.04,1.5259E+12,3.07,0,0,0,0,1.52589E+12,0.00986,3.03,100,700,3.04,Close,09-May-18,1.5259E+12,70994,2.93,45614188,2.96,1.52587E+12,,2.94,Nasdaq Global Select,Consumer Cyclical,4.98,1.02,-0.060702875
DEUR,3757,close,-0.0124,-0.00051,24.47,1.5259E+12,ETNs linked to the VelocityShares Daily 4X Long USD vs. EUR Index,24.52,1.5259E+12,26.54,0,0,0,0,0,0,0,0,0,24.47,Close,09-May-18,1.5259E+12,7624,24.28,3915200,26.54,1.52587E+12,,24.4824,NYSE Arca,,25.54,18.78,0.072848379
DEUS,45602,close,0.172,0.00542,31.9,1.5259E+12,Xtrackers Russell 1000 Comprehensive Factor,31.9,1.5259E+12,31.95,0,0,0,0,1.52588E+12,0.00287,31.75,57,57,31.9,Close,09-May-18,1.5259E+12,19861,31.66,145145032,31.72,1.52587E+12,,31.728,NYSE Arca,,33.87,28.16,-0.009292566
DEW,12155,close,0.369,0.00794,46.87,1.5259E+12,WisdomTree Global High Dividend Fund,46.9,1.5259E+12,46.93,0,0,0,0,0,0,0,0,0,46.87,Close,09-May-18,1.5259E+12,4032,46.72,105457500,46.73,1.52587E+12,,46.501,NYSE Arca,,51.17,44.65,-0.03988421
DEWJ,22,close,0,0,29.68,1.5259E+12,iShares Adaptive Currency Hedged MSCI Japan,29.68,1.5259E+12,,0,0,0,0,0,0,0,0,0,29.68,Close,09-May-18,1.5259E+12,0,,4452000,29.68,1.52587E+12,,29.68,BATS Exchange,,31.33,25.64,0.003038178
DEX,48303,close,0.0411,0.00349,11.81,1.5259E+12,Delaware Enhanced Global Dividend of Beneficial Interest,11.81,1.5259E+12,11.82,0,0,0,0,1.5259E+12,0.00592,11.805,100,200,11.81,Close,09-May-18,1.5259E+12,33784,11.76,187083958,11.77,1.52587E+12,,11.7689,New York Stock Exchange,Financial Services,12.7,10.71,-0.005971486
DEZU,110,close,0,0,29.5,1.5259E+12,iShares Adaptive Currency Hedged MSCI Eurozone,29.5,1.5259E+12,,0,0,0,0,0,0,0,0,0,29.5,Close,09-May-18,1.5259E+12,0,,2950000,29.5,1.52587E+12,,29.5,BATS Exchange,,30.6352,27.1056,0.025017373
